:START_ID(Student),:END_ID(Student),:TYPE,similarity:float,courses
NT74282,KP13786,SIMILAR_PERFORMANCE,0.92,CSLL 100;CSNN 100;BIII 100
NT74282,CO71438,SIMILAR_PERFORMANCE,0.88,BLLL 100;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;BPPP 300;CSNN 100;CSEE 200;BIII 100
NT74282,YO91750,SIMILAR_PERFORMANCE,0.92,BTTT 200;CSPP 100;BJJJ 100
NT74282,BU30827,SIMILAR_PERFORMANCE,0.84,CSLL 100;BTTT 200;CSEE 200
NT74282,EB55549,SIMILAR_PERFORMANCE,0.88,CSNN 100;BTTT 200;CSPP 100
NT74282,RU46405,SIMILAR_PERFORMANCE,0.84,CSLL 100;CSNN 100;BTTT 200
NT74282,AI35006,SIMILAR_PERFORMANCE,0.77,BLLL 100;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;BPPP 300;CSNN 100;CSEE 200;BIII 100
NT74282,JG88622,SIMILAR_PERFORMANCE,0.93,BLLL 100;BTTT 200;BJJJ 100;BPPP 300;CSEE 200;BIII 100
NT74282,OM35998,SIMILAR_PERFORMANCE,0.79,BLLL 100;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;CSNN 100;CSEE 200;BIII 100
NT74282,HW56814,SIMILAR_PERFORMANCE,0.88,BLLL 100;BJJJ 100;CSLL 100;CSNN 100;BIII 100
NT74282,WR15472,SIMILAR_PERFORMANCE,0.75,BLLL 100;CSPP 100;BJJJ 100
NT74282,ZY58591,SIMILAR_PERFORMANCE,0.87,CSNN 100;BTTT 200;CSPP 100;BPPP 300;CSFF 200;BIII 100
NT74282,BN03816,SIMILAR_PERFORMANCE,0.84,BLLL 100;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;BPPP 300;CSNN 100;CSEE 200;BIII 100
NT74282,MI02580,SIMILAR_PERFORMANCE,0.75,CSLL 100;BLLL 100;CSPP 100;CSEE 200
NT74282,SQ18760,SIMILAR_PERFORMANCE,0.82,CSNN 100;CSPP 100;BTTT 200
NT74282,YO61017,SIMILAR_PERFORMANCE,0.73,CSPP 100;CSFF 200;BJJJ 100;CSLL 100;CSNN 100
NT74282,AF43303,SIMILAR_PERFORMANCE,0.86,BLLL 100;CSPP 100;BJJJ 100;CSLL 100;CSNN 100;BIII 100
NT74282,DW75169,SIMILAR_PERFORMANCE,0.9,CSLL 100;CSFF 200;CSPP 100
NT74282,KR50357,SIMILAR_PERFORMANCE,0.82,BLLL 100;BTTT 200;CSPP 100;CSLL 100;BPPP 300;CSNN 100;BIII 100
NT74282,WG08334,SIMILAR_PERFORMANCE,0.82,BLLL 100;CSPP 100;BJJJ 100;CSFF 200;BIII 100
NT74282,QV19697,SIMILAR_PERFORMANCE,0.9,BLLL 100;CSNN 100;CSPP 100;BJJJ 100;BPPP 300;CSFF 200;CSEE 200;BIII 100
NT74282,CB74600,SIMILAR_PERFORMANCE,0.83,BLLL 100;CSNN 100;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;BPPP 300;CSFF 200;CSEE 200;BIII 100
NT74282,LF50131,SIMILAR_PERFORMANCE,0.94,BTTT 200;CSPP 100;BIII 100
NT74282,CC96632,SIMILAR_PERFORMANCE,0.84,BLLL 100;CSNN 100;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;BPPP 300;CSFF 200;CSEE 200;BIII 100
NT74282,BZ85976,SIMILAR_PERFORMANCE,0.73,BTTT 200;CSPP 100;BIII 100
NT74282,QO93785,SIMILAR_PERFORMANCE,0.74,BLLL 100;CSNN 100;CSPP 100;BIII 100
NT74282,WE24392,SIMILAR_PERFORMANCE,0.79,BLLL 100;BTTT 200;CSPP 100;CSLL 100;BPPP 300;CSFF 200;CSEE 200;BIII 100
NT74282,YD68656,SIMILAR_PERFORMANCE,0.91,BLLL 100;BTTT 200;BJJJ 100;CSLL 100;BPPP 300;CSFF 200;CSEE 200;BIII 100
NT74282,XC73672,SIMILAR_PERFORMANCE,0.83,BLLL 100;CSNN 100;CSEE 200;BTTT 200
NT74282,GJ37570,SIMILAR_PERFORMANCE,0.92,CSLL 100;BLLL 100;BIII 100
NT74282,EC50401,SIMILAR_PERFORMANCE,0.84,BLLL 100;BTTT 200;CSEE 200
NT74282,ZR64164,SIMILAR_PERFORMANCE,0.86,CSEE 200;CSPP 100;BJJJ 100
NT74282,NE95814,SIMILAR_PERFORMANCE,0.84,BLLL 100;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;BPPP 300;CSFF 200;CSEE 200;BIII 100
NT74282,HD71576,SIMILAR_PERFORMANCE,0.9,CSPP 100;BJJJ 100;CSLL 100;BPPP 300;CSEE 200;BIII 100
NT74282,MU89676,SIMILAR_PERFORMANCE,0.81,BTTT 200;CSPP 100;BJJJ 100;CSLL 100;BPPP 300;CSFF 200;BIII 100
NT74282,JP85001,SIMILAR_PERFORMANCE,0.86,BLLL 100;CSNN 100;BPPP 300;CSFF 200;CSEE 200;BIII 100
NT74282,KJ55945,SIMILAR_PERFORMANCE,0.8,BLLL 100;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;CSNN 100
NT74282,MP42020,SIMILAR_PERFORMANCE,0.81,BTTT 200;CSPP 100;BJJJ 100;CSLL 100;BPPP 300;CSNN 100;CSEE 200;BIII 100
NT74282,FO93396,SIMILAR_PERFORMANCE,0.91,BLLL 100;BTTT 200;BPPP 300;CSNN 100;BIII 100
NT74282,GR00304,SIMILAR_PERFORMANCE,0.94,CSLL 100;BLLL 100;CSNN 100
NT74282,NH78010,SIMILAR_PERFORMANCE,0.79,CSLL 100;BPPP 300;CSFF 200;BIII 100
NT74282,YS45948,SIMILAR_PERFORMANCE,0.89,BLLL 100;CSNN 100;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;CSFF 200;CSEE 200;BIII 100
NT74282,GT63710,SIMILAR_PERFORMANCE,0.79,BPPP 300;BTTT 200;BJJJ 100;BIII 100
NT74282,OQ61769,SIMILAR_PERFORMANCE,0.84,CSLL 100;CSNN 100;CSPP 100;CSEE 200
NT74282,DJ98899,SIMILAR_PERFORMANCE,0.93,BLLL 100;BTTT 200;CSPP 100;CSEE 200;BIII 100
NT74282,NP31846,SIMILAR_PERFORMANCE,0.84,BLLL 100;BTTT 200;CSPP 100;CSLL 100;BIII 100
NT74282,PD76679,SIMILAR_PERFORMANCE,0.86,CSLL 100;BTTT 200;CSEE 200;BIII 100
NT74282,PL59891,SIMILAR_PERFORMANCE,0.9,CSLL 100;CSEE 200;BJJJ 100
NT74282,IW87109,SIMILAR_PERFORMANCE,0.82,BLLL 100;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;CSNN 100;CSEE 200;BIII 100
NT74282,HL40392,SIMILAR_PERFORMANCE,0.82,BLLL 100;BTTT 200;CSPP 100;CSEE 200
NT74282,GT63198,SIMILAR_PERFORMANCE,0.86,BLLL 100;BTTT 200;CSPP 100
NT74282,HR56240,SIMILAR_PERFORMANCE,0.66,BLLL 100;BJJJ 100;CSLL 100;CSNN 100;CSEE 200
NT74282,WV15382,SIMILAR_PERFORMANCE,0.84,BLLL 100;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;BPPP 300;CSNN 100;CSEE 200;BIII 100
NT74282,NC76204,SIMILAR_PERFORMANCE,0.9,BLLL 100;BTTT 200;CSPP 100;BJJJ 100;BPPP 300;CSNN 100;BIII 100
NT74282,NS37322,SIMILAR_PERFORMANCE,0.78,CSLL 100;BLLL 100;BTTT 200;BIII 100
NT74282,VM21221,SIMILAR_PERFORMANCE,0.88,BTTT 200;BJJJ 100;CSLL 100;BPPP 300;BIII 100
NT74282,EN95314,SIMILAR_PERFORMANCE,0.87,BLLL 100;BTTT 200;BJJJ 100;BPPP 300;BIII 100
NT74282,OA40287,SIMILAR_PERFORMANCE,0.82,CSNN 100;BTTT 200;BJJJ 100;BIII 100
NT74282,IK85363,SIMILAR_PERFORMANCE,0.81,BLLL 100;BTTT 200;CSPP 100;BJJJ 100;CSFF 200;CSEE 200;BIII 100
NT74282,OL00858,SIMILAR_PERFORMANCE,0.79,BLLL 100;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;CSFF 200;CSEE 200;BIII 100
NT74282,UY04824,SIMILAR_PERFORMANCE,0.81,BLLL 100;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;BPPP 300;CSNN 100;CSEE 200;BIII 100
NT74282,RR13635,SIMILAR_PERFORMANCE,0.82,CSNN 100;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;CSFF 200;CSEE 200;BIII 100
NT74282,WX68967,SIMILAR_PERFORMANCE,0.86,BLLL 100;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;BPPP 300;CSNN 100;CSEE 200;BIII 100
NT74282,CR24529,SIMILAR_PERFORMANCE,0.9,BPPP 300;CSEE 200;BIII 100
NT74282,LO40190,SIMILAR_PERFORMANCE,0.83,BLLL 100;BTTT 200;CSPP 100;BJJJ 100;CSNN 100;CSEE 200
NT74282,ZX20876,SIMILAR_PERFORMANCE,0.85,BTTT 200;CSPP 100;BJJJ 100;CSNN 100;CSEE 200;BIII 100
NT74282,HD00504,SIMILAR_PERFORMANCE,0.86,BLLL 100;CSPP 100;BJJJ 100;CSFF 200;BIII 100
NT74282,OS37523,SIMILAR_PERFORMANCE,0.71,CSLL 100;BLLL 100;CSNN 100
NT74282,UE93284,SIMILAR_PERFORMANCE,0.92,CSLL 100;CSNN 100;BJJJ 100
NT74282,MF94286,SIMILAR_PERFORMANCE,0.8,CSLL 100;BTTT 200;BJJJ 100
NT74282,UW36881,SIMILAR_PERFORMANCE,0.91,CSLL 100;CSPP 100;BJJJ 100;BIII 100
NT74282,UL58104,SIMILAR_PERFORMANCE,0.82,BLLL 100;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;BPPP 300;CSNN 100;CSEE 200;BIII 100
NT74282,EM11165,SIMILAR_PERFORMANCE,0.92,CSEE 200;CSPP 100;BJJJ 100
NT74282,AF67906,SIMILAR_PERFORMANCE,0.9,BLLL 100;BTTT 200;BJJJ 100;CSNN 100;CSEE 200
NT74282,KI21431,SIMILAR_PERFORMANCE,0.84,CSPP 100;BJJJ 100;CSLL 100;BPPP 300;BIII 100
NT74282,MW95226,SIMILAR_PERFORMANCE,0.82,CSNN 100;CSEE 200;BJJJ 100
NT74282,OL57622,SIMILAR_PERFORMANCE,0.87,BLLL 100;CSNN 100;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;CSFF 200;CSEE 200;BIII 100
NT74282,ZC55706,SIMILAR_PERFORMANCE,0.78,BLLL 100;CSNN 100;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;BPPP 300;CSFF 200;CSEE 200;BIII 100
NT74282,DM78893,SIMILAR_PERFORMANCE,0.85,BLLL 100;BTTT 200;CSNN 100
NT74282,TB90693,SIMILAR_PERFORMANCE,0.88,BTTT 200;CSPP 100;BJJJ 100;BIII 100
NT74282,NM04751,SIMILAR_PERFORMANCE,0.9,BLLL 100;BTTT 200;CSFF 200;BJJJ 100;CSNN 100;CSEE 200
NT74282,BM55272,SIMILAR_PERFORMANCE,0.82,BLLL 100;CSNN 100;CSPP 100
NT74282,ZK84285,SIMILAR_PERFORMANCE,0.87,BTTT 200;CSPP 100;BJJJ 100;CSNN 100;CSEE 200
NT74282,MC90815,SIMILAR_PERFORMANCE,0.86,BLLL 100;BTTT 200;CSPP 100;BJJJ 100;CSNN 100;BIII 100
NT74282,CG37090,SIMILAR_PERFORMANCE,0.82,BLLL 100;BTTT 200;CSEE 200;CSNN 100
NT74282,OK66787,SIMILAR_PERFORMANCE,0.82,CSLL 100;CSFF 200;CSEE 200
NT74282,WM12931,SIMILAR_PERFORMANCE,0.85,BLLL 100;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;BPPP 300;CSNN 100;CSEE 200;BIII 100
NT74282,EQ56602,SIMILAR_PERFORMANCE,0.69,BLLL 100;CSNN 100;CSPP 100
NT74282,YB64380,SIMILAR_PERFORMANCE,0.85,CSLL 100;CSPP 100;CSEE 200
NT74282,GA80127,SIMILAR_PERFORMANCE,0.88,BLLL 100;CSNN 100;CSPP 100;CSEE 200
NT74282,DZ94339,SIMILAR_PERFORMANCE,0.84,BLLL 100;BTTT 200;CSPP 100;CSLL 100;BPPP 300;CSNN 100;CSEE 200;BIII 100
NT74282,PR34363,SIMILAR_PERFORMANCE,0.9,BLLL 100;CSPP 100;CSLL 100;CSEE 200;BIII 100
NT74282,YE66905,SIMILAR_PERFORMANCE,0.86,BLLL 100;CSNN 100;BTTT 200;CSPP 100;CSLL 100;CSFF 200
NT74282,ZU27194,SIMILAR_PERFORMANCE,0.81,CSNN 100;CSPP 100;BTTT 200
NT74282,GC43375,SIMILAR_PERFORMANCE,0.74,CSNN 100;BTTT 200;CSPP 100;BJJJ 100
NT74282,BK23458,SIMILAR_PERFORMANCE,0.9,BLLL 100;CSNN 100;CSPP 100;BPPP 300;CSFF 200;CSEE 200;BIII 100
NT74282,GT86368,SIMILAR_PERFORMANCE,0.88,CSLL 100;BLLL 100;CSNN 100;CSEE 200
NT74282,DR44526,SIMILAR_PERFORMANCE,0.86,CSFF 200;CSPP 100;CSEE 200;BIII 100
NT74282,EM51803,SIMILAR_PERFORMANCE,0.91,BLLL 100;BTTT 200;CSPP 100;CSEE 200
NT74282,FE42256,SIMILAR_PERFORMANCE,0.78,CSNN 100;BTTT 200;CSPP 100;CSEE 200
NT74282,KS97166,SIMILAR_PERFORMANCE,0.85,BLLL 100;CSNN 100;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;BPPP 300;CSFF 200;CSEE 200;BIII 100
NT74282,SP34892,SIMILAR_PERFORMANCE,0.82,CSPP 100;CSLL 100;BPPP 300;CSNN 100;CSEE 200;BIII 100
NT74282,GM14384,SIMILAR_PERFORMANCE,0.85,BLLL 100;BTTT 200;CSPP 100;BJJJ 100;CSLL 100
NT74282,FE39432,SIMILAR_PERFORMANCE,0.88,BLLL 100;BTTT 200;CSPP 100
NT74282,NO98764,SIMILAR_PERFORMANCE,0.87,CSNN 100;CSEE 200;BTTT 200
NT74282,HR66637,SIMILAR_PERFORMANCE,0.89,BTTT 200;CSFF 200;BJJJ 100;CSLL 100;CSNN 100;CSEE 200
NT74282,OR26871,SIMILAR_PERFORMANCE,0.86,BLLL 100;CSPP 100;BJJJ 100;CSLL 100;BPPP 300;CSNN 100;BIII 100
NT74282,TZ50801,SIMILAR_PERFORMANCE,0.72,BLLL 100;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;CSFF 200
NT74282,CN86103,SIMILAR_PERFORMANCE,0.8,BTTT 200;BJJJ 100;BIII 100
NT74282,RY95991,SIMILAR_PERFORMANCE,0.87,BLLL 100;BJJJ 100;CSLL 100;CSFF 200;CSEE 200;BIII 100
NT74282,MZ31048,SIMILAR_PERFORMANCE,0.84,BLLL 100;CSNN 100;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;BPPP 300;CSFF 200;BIII 100
NT74282,NF96314,SIMILAR_PERFORMANCE,0.78,CSLL 100;BLLL 100;CSEE 200
NT74282,DA81407,SIMILAR_PERFORMANCE,0.88,BTTT 200;CSEE 200;BIII 100
NT74282,SO87313,SIMILAR_PERFORMANCE,0.92,CSNN 100;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;BPPP 300;CSFF 200;CSEE 200;BIII 100
NT74282,VW90010,SIMILAR_PERFORMANCE,0.86,BLLL 100;BTTT 200;CSPP 100;CSLL 100;BPPP 300;CSNN 100;CSEE 200;BIII 100
NT74282,IP07023,SIMILAR_PERFORMANCE,0.82,BLLL 100;CSNN 100;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;CSFF 200;CSEE 200;BIII 100
NT74282,KB39666,SIMILAR_PERFORMANCE,0.81,CSLL 100;BTTT 200;CSPP 100;CSFF 200
NT74282,BP07404,SIMILAR_PERFORMANCE,0.83,BLLL 100;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;CSNN 100;CSEE 200;BIII 100
NT74282,UR16903,SIMILAR_PERFORMANCE,0.82,BLLL 100;BTTT 200;CSPP 100;BJJJ 100
NT74282,FI95861,SIMILAR_PERFORMANCE,0.78,CSLL 100;CSNN 100;CSPP 100;CSEE 200
NT74282,FS62802,SIMILAR_PERFORMANCE,0.9,CSLL 100;CSPP 100;CSEE 200;BIII 100
NT74282,OX66736,SIMILAR_PERFORMANCE,0.86,CSLL 100;CSEE 200;BJJJ 100;CSPP 100
NT74282,HH82976,SIMILAR_PERFORMANCE,0.83,BLLL 100;CSNN 100;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;BPPP 300;CSFF 200;CSEE 200;BIII 100
NT74282,CD89939,SIMILAR_PERFORMANCE,0.79,BLLL 100;BTTT 200;CSPP 100;CSFF 200;CSEE 200;BIII 100
NT74282,MX25307,SIMILAR_PERFORMANCE,0.82,BLLL 100;BTTT 200;BJJJ 100;CSLL 100;CSNN 100;CSEE 200
NT74282,BU57123,SIMILAR_PERFORMANCE,0.78,BLLL 100;BTTT 200;CSFF 200;BJJJ 100
NT74282,KI35024,SIMILAR_PERFORMANCE,0.82,BPPP 300;CSEE 200;BIII 100
NT74282,PU44401,SIMILAR_PERFORMANCE,0.9,BLLL 100;CSNN 100;CSEE 200
NT74282,BO35367,SIMILAR_PERFORMANCE,0.77,CSPP 100;BJJJ 100;BPPP 300;CSNN 100;BIII 100
NT74282,DP60776,SIMILAR_PERFORMANCE,0.87,BLLL 100;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;CSNN 100;CSEE 200;BIII 100
NT74282,YN12880,SIMILAR_PERFORMANCE,0.9,BLLL 100;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;CSFF 200;BIII 100
NT74282,TW08887,SIMILAR_PERFORMANCE,0.69,BLLL 100;CSNN 100;CSEE 200;BJJJ 100
NT74282,TX44583,SIMILAR_PERFORMANCE,0.84,BTTT 200;CSEE 200;BJJJ 100;BIII 100
NT74282,AF55194,SIMILAR_PERFORMANCE,0.76,BTTT 200;CSPP 100;CSLL 100;BPPP 300;CSEE 200;BIII 100
NT74282,TY57974,SIMILAR_PERFORMANCE,0.79,CSLL 100;BLLL 100;CSPP 100;BJJJ 100
NT74282,JL77391,SIMILAR_PERFORMANCE,0.87,BLLL 100;BJJJ 100;CSLL 100;CSNN 100;CSEE 200
NT74282,ZU54217,SIMILAR_PERFORMANCE,0.86,BLLL 100;BTTT 200;CSPP 100;CSLL 100;BPPP 300;CSNN 100;BIII 100
NT74282,SW17160,SIMILAR_PERFORMANCE,0.83,BLLL 100;BTTT 200;CSPP 100;BJJJ 100;CSNN 100;CSEE 200;BIII 100
NT74282,LN04100,SIMILAR_PERFORMANCE,0.8,BLLL 100;CSNN 100;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;BPPP 300;CSFF 200;CSEE 200;BIII 100
NT74282,ZV85696,SIMILAR_PERFORMANCE,0.75,BTTT 200;BJJJ 100;CSLL 100;CSNN 100;CSEE 200;BIII 100
NT74282,HC47409,SIMILAR_PERFORMANCE,0.83,BTTT 200;CSPP 100;BJJJ 100;CSLL 100;BPPP 300;CSFF 200;CSEE 200;BIII 100
NT74282,DT16402,SIMILAR_PERFORMANCE,0.85,BLLL 100;CSNN 100;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;BPPP 300;CSFF 200;CSEE 200;BIII 100
NT74282,GZ35594,SIMILAR_PERFORMANCE,0.71,BLLL 100;CSPP 100;CSLL 100;BPPP 300;CSNN 100;CSEE 200;BIII 100
NT74282,YJ75527,SIMILAR_PERFORMANCE,0.75,BLLL 100;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;BPPP 300;CSNN 100;CSEE 200;BIII 100
NT74282,CO95040,SIMILAR_PERFORMANCE,0.88,CSLL 100;BLLL 100;CSEE 200
NT74282,VY05146,SIMILAR_PERFORMANCE,0.87,BLLL 100;CSNN 100;CSPP 100;BJJJ 100;CSLL 100;BPPP 300;CSFF 200;CSEE 200;BIII 100
NT74282,GL32042,SIMILAR_PERFORMANCE,0.83,BLLL 100;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;BPPP 300;CSEE 200;BIII 100
NT74282,YL62376,SIMILAR_PERFORMANCE,0.9,BLLL 100;CSNN 100;BTTT 200;CSPP 100;CSFF 200;CSEE 200
NT74282,VA23977,SIMILAR_PERFORMANCE,0.9,BLLL 100;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;BPPP 300;CSNN 100;CSEE 200;BIII 100
NT74282,ET80313,SIMILAR_PERFORMANCE,0.86,BLLL 100;CSPP 100;BJJJ 100
NT74282,CG58967,SIMILAR_PERFORMANCE,0.77,CSNN 100;BTTT 200;BIII 100
NT74282,KR95313,SIMILAR_PERFORMANCE,0.81,BLLL 100;CSPP 100;BJJJ 100;CSEE 200;BIII 100
NT74282,WZ04429,SIMILAR_PERFORMANCE,0.96,CSLL 100;CSFF 200;CSPP 100;CSEE 200
NT74282,BQ91971,SIMILAR_PERFORMANCE,0.81,BLLL 100;CSNN 100;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;BPPP 300;CSFF 200;CSEE 200;BIII 100
NT74282,HF91206,SIMILAR_PERFORMANCE,0.79,BLLL 100;BTTT 200;CSPP 100;BIII 100
NT74282,QW03775,SIMILAR_PERFORMANCE,0.84,BLLL 100;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;BPPP 300;CSFF 200;CSEE 200;BIII 100
NT74282,KN60485,SIMILAR_PERFORMANCE,0.88,BLLL 100;BTTT 200;CSPP 100;BJJJ 100;CSNN 100
NT74282,MR12907,SIMILAR_PERFORMANCE,0.84,BLLL 100;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;BPPP 300;CSNN 100;CSEE 200;BIII 100
NT74282,LE09487,SIMILAR_PERFORMANCE,0.77,BLLL 100;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;CSEE 200
NT74282,EV00805,SIMILAR_PERFORMANCE,0.74,CSLL 100;BLLL 100;BIII 100
NT74282,ZL84431,SIMILAR_PERFORMANCE,0.8,BLLL 100;CSPP 100;BJJJ 100;CSNN 100;CSEE 200;BIII 100
NT74282,BT26162,SIMILAR_PERFORMANCE,0.84,BTTT 200;BJJJ 100;BPPP 300;CSEE 200;BIII 100
NT74282,LD74009,SIMILAR_PERFORMANCE,0.91,BLLL 100;BTTT 200;CSPP 100;CSLL 100;BPPP 300;CSNN 100;CSEE 200;BIII 100
NT74282,QN20301,SIMILAR_PERFORMANCE,0.82,BLLL 100;BTTT 200;CSPP 100;BJJJ 100;CSNN 100;CSEE 200;BIII 100
NT74282,ZP93140,SIMILAR_PERFORMANCE,0.81,CSEE 200;CSPP 100;BJJJ 100
NT74282,TA54788,SIMILAR_PERFORMANCE,0.94,CSLL 100;BTTT 200;BJJJ 100
NT74282,OR28097,SIMILAR_PERFORMANCE,0.83,BLLL 100;CSPP 100;BJJJ 100;CSLL 100;BPPP 300;CSNN 100;CSEE 200;BIII 100
NT74282,SW68863,SIMILAR_PERFORMANCE,0.84,CSLL 100;CSNN 100;CSEE 200
NT74282,VX19580,SIMILAR_PERFORMANCE,0.97,CSNN 100;BTTT 200;CSEE 200
NT74282,NJ89621,SIMILAR_PERFORMANCE,0.87,CSLL 100;BTTT 200;CSEE 200;BJJJ 100
NT74282,MR64530,SIMILAR_PERFORMANCE,0.82,BLLL 100;CSPP 100;BJJJ 100;BPPP 300;CSNN 100;CSEE 200;BIII 100
NT74282,WQ50093,SIMILAR_PERFORMANCE,0.86,CSNN 100;CSPP 100;BIII 100
NT74282,AK59507,SIMILAR_PERFORMANCE,0.78,CSLL 100;BLLL 100;CSFF 200;BJJJ 100
NT74282,KB82456,SIMILAR_PERFORMANCE,0.87,BLLL 100;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;BPPP 300;CSNN 100;BIII 100
NT74282,VX54089,SIMILAR_PERFORMANCE,0.82,BLLL 100;BTTT 200;CSPP 100;BPPP 300;CSFF 200;BIII 100
NT74282,LX62158,SIMILAR_PERFORMANCE,0.86,CSLL 100;BPPP 300;CSPP 100;BIII 100
NT74282,PS43438,SIMILAR_PERFORMANCE,0.86,BLLL 100;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;CSNN 100;CSEE 200;BIII 100
NT74282,BX57389,SIMILAR_PERFORMANCE,0.82,CSPP 100;CSFF 200;BJJJ 100;CSLL 100;CSNN 100;CSEE 200;BIII 100
NT74282,TA38431,SIMILAR_PERFORMANCE,0.78,CSLL 100;BLLL 100;BTTT 200;BJJJ 100
NT74282,CV68220,SIMILAR_PERFORMANCE,0.88,CSLL 100;BTTT 200;BIII 100
NT74282,II45693,SIMILAR_PERFORMANCE,0.92,BLLL 100;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;BIII 100
NT74282,IS35557,SIMILAR_PERFORMANCE,0.7,BTTT 200;BJJJ 100;CSLL 100;CSNN 100;CSEE 200
NT74282,EI07787,SIMILAR_PERFORMANCE,0.92,CSNN 100;CSPP 100;BIII 100
NT74282,XL58886,SIMILAR_PERFORMANCE,0.9,CSNN 100;BTTT 200;BIII 100
NT74282,CN62555,SIMILAR_PERFORMANCE,0.85,BLLL 100;CSNN 100;BTTT 200;CSPP 100;CSLL 100;CSFF 200;CSEE 200;BIII 100
NT74282,WC54484,SIMILAR_PERFORMANCE,0.9,BTTT 200;BJJJ 100;CSLL 100;CSNN 100;CSEE 200;BIII 100
NT74282,CS09893,SIMILAR_PERFORMANCE,0.86,CSLL 100;BLLL 100;BJJJ 100
NT74282,ZP43803,SIMILAR_PERFORMANCE,0.78,CSLL 100;BTTT 200;CSPP 100;CSEE 200
NT74282,QJ86854,SIMILAR_PERFORMANCE,0.7,BLLL 100;CSNN 100;BJJJ 100
NT74282,HR05288,SIMILAR_PERFORMANCE,0.85,BLLL 100;BTTT 200;CSLL 100;BPPP 300;CSNN 100;BIII 100
NT74282,SG59748,SIMILAR_PERFORMANCE,0.91,CSNN 100;BTTT 200;CSPP 100
NT74282,AS97879,SIMILAR_PERFORMANCE,0.84,BLLL 100;BTTT 200;CSLL 100;BPPP 300;CSNN 100;CSEE 200;BIII 100
NT74282,DC63922,SIMILAR_PERFORMANCE,0.75,BLLL 100;BJJJ 100;CSLL 100;CSNN 100;CSEE 200
NT74282,BD38075,SIMILAR_PERFORMANCE,0.77,CSLL 100;BTTT 200;BJJJ 100
NT74282,TF30880,SIMILAR_PERFORMANCE,0.81,BLLL 100;CSNN 100;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;BPPP 300;CSFF 200;CSEE 200;BIII 100
NT74282,ID17309,SIMILAR_PERFORMANCE,0.96,BLLL 100;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;BPPP 300;CSNN 100;CSEE 200;BIII 100
NT74282,OW99646,SIMILAR_PERFORMANCE,0.88,BLLL 100;CSNN 100;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;BPPP 300;CSFF 200;CSEE 200;BIII 100
NT74282,KN20313,SIMILAR_PERFORMANCE,0.85,BLLL 100;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;CSNN 100;BIII 100
NT74282,LH23040,SIMILAR_PERFORMANCE,0.87,BTTT 200;CSPP 100;BJJJ 100;CSEE 200;BIII 100
NT74282,NP28959,SIMILAR_PERFORMANCE,0.76,BLLL 100;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;BPPP 300;CSNN 100;CSEE 200;BIII 100
NT74282,JL24636,SIMILAR_PERFORMANCE,0.87,CSLL 100;CSPP 100;BJJJ 100;BIII 100
NT74282,IL65851,SIMILAR_PERFORMANCE,0.89,BLLL 100;CSNN 100;CSPP 100;BJJJ 100;CSLL 100;BPPP 300;CSFF 200;BIII 100
