:START_ID(Course),:END_ID(Course),:TYPE,similarity:float
CSSS 300,CSNN 300,SIMILAR_CONTENT,0.41
CSSS 300,CSAA 100,SIMILAR_CONTENT,0.35
CSSS 300,CSII 100,SIMILAR_CONTENT,0.41
CSSS 300,CSYY 400-7,SIMILAR_CONTENT,0.32
CSSS 300,CSRR 400,SIMILAR_CONTENT,0.49
CSSS 300,CSHH 100,SIMILAR_CONTENT,0.42
CSSS 300,CSWW 400,SIMILAR_CONTENT,0.4
CSSS 300,CSLL 300,SIMILAR_CONTENT,0.69
CSSS 300,BIII 300,SIMILAR_CONTENT,0.39
CSSS 300,BZZZ 300,SIMILAR_CONTENT,0.45
CSSS 300,BNNN 300,SIMILAR_CONTENT,0.31
CSSS 300,BFFF 300,SIMILAR_CONTENT,0.33
CSSS 300,CSPP 300,SIMILAR_CONTENT,0.56
CSHH 100,CSUU 100,SIMILAR_CONTENT,0.37
CSHH 100,CSLL 300,SIMILAR_CONTENT,0.64
CSHH 100,CSTT 300,SIMILAR_CONTENT,0.1
CSHH 100,CSYY 300,SIMILAR_CONTENT,0.48
CSHH 100,CSLL 100-1,SIMILAR_CONTENT,0.53
CSHH 100,CSYY 400-7,SIMILAR_CONTENT,0.59
CSHH 100,CSDD 100,SIMILAR_CONTENT,0.59
CSHH 100,CSPP 100,SIMILAR_CONTENT,0.41
CSHH 100,CSPP 200,SIMILAR_CONTENT,0.4
CSHH 100,CSII 200-7,SIMILAR_CONTENT,0.37
CSHH 100,CSOO 300,SIMILAR_CONTENT,0.39
CSHH 100,CSLL 400,SIMILAR_CONTENT,0.47
CSHH 100,CSNN 100,SIMILAR_CONTENT,0.4
CSHH 100,CSPP 300,SIMILAR_CONTENT,0.44
CSHH 100,CSTT 300-2,SIMILAR_CONTENT,0.49
CSHH 100,CSMM 100,SIMILAR_CONTENT,0.43
CSHH 100,BIII 100,SIMILAR_CONTENT,0.39
CSHH 100,BAAA 100,SIMILAR_CONTENT,0.59
CSHH 100,BJJJ 100,SIMILAR_CONTENT,0.48
CSHH 100,CSDD 200,SIMILAR_CONTENT,0.64
CSWW 400,CSYY 200,SIMILAR_CONTENT,0.39
CSWW 400,CSMM 100,SIMILAR_CONTENT,0.34
CSWW 400,CSOO 200,SIMILAR_CONTENT,0.41
CSWW 400,CSNN 300,SIMILAR_CONTENT,0.13
CSWW 400,CSYY 200-9,SIMILAR_CONTENT,0.68
CSWW 400,CSII 400,SIMILAR_CONTENT,0.65
CSWW 400,CSYY 400-7,SIMILAR_CONTENT,0.17
CSWW 400,CSII 200,SIMILAR_CONTENT,0.47
CSWW 400,CSUU 100,SIMILAR_CONTENT,0.46
CSWW 400,CSLL 100,SIMILAR_CONTENT,0.32
CSWW 400,CSPP 100,SIMILAR_CONTENT,0.34
CSWW 400,CSOO 300,SIMILAR_CONTENT,0.5
CSWW 400,CSNN 100,SIMILAR_CONTENT,0.48
CSWW 400,CSJJ 200,SIMILAR_CONTENT,0.32
CSWW 400,CSHH 300,SIMILAR_CONTENT,0.33
CSWW 400,CSYY 300,SIMILAR_CONTENT,0.48
CSWW 400,CSUU 100-3,SIMILAR_CONTENT,0.51
CSWW 400,CSLL 400,SIMILAR_CONTENT,0.55
CSWW 400,BQQQ 400,SIMILAR_CONTENT,0.5
CSWW 400,BGGG 400,SIMILAR_CONTENT,0.37
CSWW 400,BQQQ 400-5,SIMILAR_CONTENT,0.46
CSWW 400,BXXX 400-1,SIMILAR_CONTENT,0.39
BYYY 400,BOOO 200,SIMILAR_CONTENT,0.19
BYYY 400,BJJJ 400,SIMILAR_CONTENT,0.77
BYYY 400,BMMM 200,SIMILAR_CONTENT,0.65
BYYY 400,BCCC 200,SIMILAR_CONTENT,0.53
BYYY 400,BRRR 300,SIMILAR_CONTENT,0.2
BYYY 400,BXXX 400-1,SIMILAR_CONTENT,0.45
BYYY 400,BFFF 300,SIMILAR_CONTENT,0.27
BYYY 400,BUUU 100,SIMILAR_CONTENT,0.33
BYYY 400,BKKK 200,SIMILAR_CONTENT,0.43
BYYY 400,BJJJ 100,SIMILAR_CONTENT,0.37
BYYY 400,BEEE 300,SIMILAR_CONTENT,0.48
BYYY 400,BIII 300-7,SIMILAR_CONTENT,0.32
BYYY 400,BLLL 100,SIMILAR_CONTENT,0.46
BYYY 400,CSLL 400,SIMILAR_CONTENT,0.41
BYYY 400,CSII 400,SIMILAR_CONTENT,0.33
BYYY 400,BRRR 400,SIMILAR_CONTENT,0.44
BOOO 200,BUUU 100,SIMILAR_CONTENT,0.54
BOOO 200,BIII 100,SIMILAR_CONTENT,0.47
BOOO 200,BKKK 200,SIMILAR_CONTENT,0.57
BOOO 200,BMMM 200,SIMILAR_CONTENT,0.54
BOOO 200,BQQQ 400-5,SIMILAR_CONTENT,0.27
BOOO 200,BSSS 300,SIMILAR_CONTENT,0.47
BOOO 200,BVVV 200,SIMILAR_CONTENT,0.56
BOOO 200,BQQQ 400-7,SIMILAR_CONTENT,0.44
BOOO 200,BDDD 300,SIMILAR_CONTENT,0.4
BOOO 200,BPPP 300,SIMILAR_CONTENT,0.41
BOOO 200,CSFF 200,SIMILAR_CONTENT,0.46
BOOO 200,BVVV 200-5,SIMILAR_CONTENT,0.49
BUUU 100,BQQQ 400,SIMILAR_CONTENT,0.31
BUUU 100,BWWW 200,SIMILAR_CONTENT,0.34
BUUU 100,BRRR 300,SIMILAR_CONTENT,0.59
BUUU 100,BBBB 200,SIMILAR_CONTENT,0.58
BUUU 100,BPPP 300,SIMILAR_CONTENT,0.64
BUUU 100,BZZZ 300,SIMILAR_CONTENT,0.4
BUUU 100,BZZZ 300-9,SIMILAR_CONTENT,0.32
BUUU 100,BQQQ 400-7,SIMILAR_CONTENT,0.33
BUUU 100,BAAA 200,SIMILAR_CONTENT,0.49
BUUU 100,BRRR 400,SIMILAR_CONTENT,0.33
BUUU 100,BGGG 400,SIMILAR_CONTENT,0.31
BUUU 100,BVVV 300-8,SIMILAR_CONTENT,0.34
BUUU 100,BXXX 400-1,SIMILAR_CONTENT,0.44
BUUU 100,BLLL 100,SIMILAR_CONTENT,0.5
BUUU 100,CSDD 100,SIMILAR_CONTENT,0.49
BUUU 100,CSLL 100,SIMILAR_CONTENT,0.43
BUUU 100,CSHH 100,SIMILAR_CONTENT,0.43
BUUU 100,BIII 100,SIMILAR_CONTENT,0.58
BUUU 100,BKKK 100,SIMILAR_CONTENT,0.42
BIII 300,BYYY 400-5,SIMILAR_CONTENT,0.39
BIII 300,BUUU 100,SIMILAR_CONTENT,0.38
BIII 300,BVVV 300,SIMILAR_CONTENT,0.46
BIII 300,BQQQ 400-7,SIMILAR_CONTENT,0.41
BIII 300,BRRR 400,SIMILAR_CONTENT,0.34
BIII 300,BMMM 200,SIMILAR_CONTENT,0.46
BIII 300,BXXX 300,SIMILAR_CONTENT,0.5
BIII 300,BXXX 400-1,SIMILAR_CONTENT,0.45
BIII 300,CSLL 300,SIMILAR_CONTENT,0.44
BIII 300,CSKK 300,SIMILAR_CONTENT,0.33
BIII 300,CSTT 300,SIMILAR_CONTENT,0.34
BIII 300,BNNN 300,SIMILAR_CONTENT,0.58
BIII 300,BEEE 300,SIMILAR_CONTENT,0.46
BIII 300,BIII 300-7,SIMILAR_CONTENT,0.61
BIII 300,BQQQ 400,SIMILAR_CONTENT,0.43
BYYY 400-5,BYYY 400,SIMILAR_CONTENT,0.17
BYYY 400-5,BUUU 100,SIMILAR_CONTENT,0.47
BYYY 400-5,BXXX 300,SIMILAR_CONTENT,0.32
BYYY 400-5,BLLL 300-3,SIMILAR_CONTENT,0.39
BYYY 400-5,BEEE 300,SIMILAR_CONTENT,0.44
BYYY 400-5,BOOO 200,SIMILAR_CONTENT,0.35
BYYY 400-5,BIII 300,SIMILAR_CONTENT,0.5
BYYY 400-5,BVVV 300,SIMILAR_CONTENT,0.41
BYYY 400-5,BRRR 400,SIMILAR_CONTENT,0.5
BYYY 400-5,BKKK 200,SIMILAR_CONTENT,0.34
BYYY 400-5,BAAA 100,SIMILAR_CONTENT,0.31
BYYY 400-5,BTTT 200,SIMILAR_CONTENT,0.47
BYYY 400-5,BVVV 300-8,SIMILAR_CONTENT,0.41
BYYY 400-5,BJJJ 200,SIMILAR_CONTENT,0.47
BYYY 400-5,BLLL 100,SIMILAR_CONTENT,0.43
BYYY 400-5,BJJJ 200-2,SIMILAR_CONTENT,0.4
BYYY 400-5,BSSS 300,SIMILAR_CONTENT,0.39
BYYY 400-5,CSLL 400,SIMILAR_CONTENT,0.44
BYYY 400-5,CSRR 400,SIMILAR_CONTENT,0.44
BYYY 400-5,BQQQ 400,SIMILAR_CONTENT,0.5
BYYY 400-5,BQQQ 400-7,SIMILAR_CONTENT,0.48
BVVV 200,BZZZ 300,SIMILAR_CONTENT,0.65
BVVV 200,BWWW 200,SIMILAR_CONTENT,0.43
BVVV 200,BJJJ 400,SIMILAR_CONTENT,0.48
BVVV 200,BBBB 200,SIMILAR_CONTENT,0.71
BVVV 200,BJJJ 100,SIMILAR_CONTENT,0.19
BVVV 200,BVVV 300-8,SIMILAR_CONTENT,0.3
BVVV 200,BQQQ 200,SIMILAR_CONTENT,0.4
BVVV 200,BCCC 200,SIMILAR_CONTENT,0.48
BVVV 200,BQQQ 400-5,SIMILAR_CONTENT,0.49
BVVV 200,CSOO 200,SIMILAR_CONTENT,0.47
BVVV 200,BOOO 200,SIMILAR_CONTENT,0.54
BVVV 200,BVVV 200-5,SIMILAR_CONTENT,0.5
BVVV 200,BAAA 200,SIMILAR_CONTENT,0.48
BVVV 200,BJJJ 200,SIMILAR_CONTENT,0.44
BVVV 200,BJJJ 200-2,SIMILAR_CONTENT,0.57
BVVV 200,BAAA 100,SIMILAR_CONTENT,0.58
BVVV 200,BZZZ 200,SIMILAR_CONTENT,0.61
BQQQ 200,BYYY 400-5,SIMILAR_CONTENT,0.63
BQQQ 200,BKKK 200,SIMILAR_CONTENT,0.74
BQQQ 200,BXXX 400,SIMILAR_CONTENT,0.6
BQQQ 200,BAAA 100,SIMILAR_CONTENT,0.54
BQQQ 200,BZZZ 200,SIMILAR_CONTENT,0.65
BQQQ 200,BCCC 200-8,SIMILAR_CONTENT,0.31
BQQQ 200,BLLL 300-3,SIMILAR_CONTENT,0.13
BQQQ 200,BVVV 300,SIMILAR_CONTENT,0.39
BQQQ 200,BZZZ 300-9,SIMILAR_CONTENT,0.43
BQQQ 200,BQQQ 400-7,SIMILAR_CONTENT,0.46
BQQQ 200,BIII 100,SIMILAR_CONTENT,0.56
BQQQ 200,BJJJ 400,SIMILAR_CONTENT,0.47
BQQQ 200,BGGG 400,SIMILAR_CONTENT,0.44
BQQQ 200,BXXX 300,SIMILAR_CONTENT,0.38
BQQQ 200,BIII 300-7,SIMILAR_CONTENT,0.49
BQQQ 200,BLLL 100,SIMILAR_CONTENT,0.33
BQQQ 200,CSJJ 200,SIMILAR_CONTENT,0.41
BQQQ 200,BVVV 200,SIMILAR_CONTENT,0.56
BQQQ 200,BAAA 200-8,SIMILAR_CONTENT,0.53
BQQQ 200,BBBB 200,SIMILAR_CONTENT,0.6
BQQQ 200,BZZZ 300,SIMILAR_CONTENT,0.66
BQQQ 400,BQQQ 200,SIMILAR_CONTENT,0.43
BQQQ 400,BVVV 300,SIMILAR_CONTENT,0.35
BQQQ 400,BIII 100,SIMILAR_CONTENT,0.46
BQQQ 400,BCCC 200,SIMILAR_CONTENT,0.73
BQQQ 400,BYYY 400,SIMILAR_CONTENT,0.6
BQQQ 400,BOOO 200,SIMILAR_CONTENT,0.48
BQQQ 400,BZZZ 300,SIMILAR_CONTENT,0.48
BQQQ 400,BRRR 400,SIMILAR_CONTENT,0.6
BQQQ 400,BXXX 100,SIMILAR_CONTENT,0.37
BQQQ 400,BQQQ 400-5,SIMILAR_CONTENT,0.59
BQQQ 400,BXXX 400-1,SIMILAR_CONTENT,0.53
BQQQ 400,BFFF 300,SIMILAR_CONTENT,0.48
BQQQ 400,CSII 400,SIMILAR_CONTENT,0.37
BQQQ 400,BYYY 400-5,SIMILAR_CONTENT,0.55
BQQQ 400,BPPP 300,SIMILAR_CONTENT,0.57
BZZZ 300,BUUU 100,SIMILAR_CONTENT,0.39
BZZZ 300,BWWW 200,SIMILAR_CONTENT,0.23
BZZZ 300,BAAA 200-8,SIMILAR_CONTENT,0.48
BZZZ 300,BJJJ 200-2,SIMILAR_CONTENT,0.69
BZZZ 300,BIII 300,SIMILAR_CONTENT,0.42
BZZZ 300,BQQQ 400,SIMILAR_CONTENT,0.45
BZZZ 300,BZZZ 300-9,SIMILAR_CONTENT,0.51
BZZZ 300,BKKK 200,SIMILAR_CONTENT,0.65
BZZZ 300,BGGG 400,SIMILAR_CONTENT,0.39
BZZZ 300,BTTT 200,SIMILAR_CONTENT,0.34
BZZZ 300,BVVV 300-8,SIMILAR_CONTENT,0.78
BZZZ 300,BQQQ 400-5,SIMILAR_CONTENT,0.45
BZZZ 300,BXXX 400-1,SIMILAR_CONTENT,0.36
BZZZ 300,BEEE 300,SIMILAR_CONTENT,0.45
BZZZ 300,CSMM 300,SIMILAR_CONTENT,0.49
BZZZ 300,CSRR 300,SIMILAR_CONTENT,0.32
BZZZ 300,BLLL 300,SIMILAR_CONTENT,0.59
BZZZ 300,BPPP 300,SIMILAR_CONTENT,0.49
BZZZ 300,BQQQ 200,SIMILAR_CONTENT,0.54
BZZZ 300,BIII 100,SIMILAR_CONTENT,0.4
BVVV 300,BXXX 400,SIMILAR_CONTENT,0.2
BVVV 300,BCCC 200-8,SIMILAR_CONTENT,0.51
BVVV 300,BIII 300-7,SIMILAR_CONTENT,0.3
BVVV 300,BSSS 300,SIMILAR_CONTENT,0.4
BVVV 300,BYYY 400,SIMILAR_CONTENT,0.47
BVVV 300,BZZZ 300,SIMILAR_CONTENT,0.56
BVVV 300,BQQQ 400-7,SIMILAR_CONTENT,0.4
BVVV 300,BNNN 300,SIMILAR_CONTENT,0.43
BVVV 300,BKKK 100,SIMILAR_CONTENT,0.4
BVVV 300,BKKK 200,SIMILAR_CONTENT,0.49
BVVV 300,BAAA 100,SIMILAR_CONTENT,0.42
BVVV 300,BTTT 200,SIMILAR_CONTENT,0.43
BVVV 300,BXXX 300,SIMILAR_CONTENT,0.52
BVVV 300,BLLL 300,SIMILAR_CONTENT,0.45
BVVV 300,CSOO 300,SIMILAR_CONTENT,0.3
BVVV 300,CSTT 300,SIMILAR_CONTENT,0.43
BVVV 300,CSNN 300,SIMILAR_CONTENT,0.45
BVVV 300,CSFF 300,SIMILAR_CONTENT,0.34
BVVV 300,CSAA 300,SIMILAR_CONTENT,0.38
BVVV 300,BZZZ 300-9,SIMILAR_CONTENT,0.4
BWWW 200,BQQQ 400,SIMILAR_CONTENT,0.5
BWWW 200,BKKK 200,SIMILAR_CONTENT,0.14
BWWW 200,BXXX 400,SIMILAR_CONTENT,0.58
BWWW 200,BTTT 200,SIMILAR_CONTENT,0.46
BWWW 200,BZZZ 200,SIMILAR_CONTENT,0.56
BWWW 200,BVVV 300-8,SIMILAR_CONTENT,0.58
BWWW 200,BOOO 200,SIMILAR_CONTENT,0.56
BWWW 200,BUUU 100,SIMILAR_CONTENT,0.44
BWWW 200,BIII 300,SIMILAR_CONTENT,0.43
BWWW 200,BVVV 200-5,SIMILAR_CONTENT,0.5
BWWW 200,BIII 100,SIMILAR_CONTENT,0.49
BWWW 200,BDDD 300,SIMILAR_CONTENT,0.5
BWWW 200,BGGG 400,SIMILAR_CONTENT,0.41
BWWW 200,BXXX 100,SIMILAR_CONTENT,0.32
BWWW 200,BLLL 300,SIMILAR_CONTENT,0.38
BWWW 200,BPPP 300,SIMILAR_CONTENT,0.38
BWWW 200,BCCC 200-8,SIMILAR_CONTENT,0.46
BWWW 200,BQQQ 400-5,SIMILAR_CONTENT,0.49
BWWW 200,BLLL 300-3,SIMILAR_CONTENT,0.33
BWWW 200,CSII 200-7,SIMILAR_CONTENT,0.36
BWWW 200,CSCC 200,SIMILAR_CONTENT,0.31
BWWW 200,BMMM 200,SIMILAR_CONTENT,0.56
BWWW 200,BJJJ 200-2,SIMILAR_CONTENT,0.51
BZZZ 300-9,BKKK 200,SIMILAR_CONTENT,0.11
BZZZ 300-9,BBBB 200,SIMILAR_CONTENT,0.46
BZZZ 300-9,BQQQ 400-5,SIMILAR_CONTENT,0.6
BZZZ 300-9,BOOO 200,SIMILAR_CONTENT,0.37
BZZZ 300-9,BIII 300,SIMILAR_CONTENT,0.6
BZZZ 300-9,BVVV 200,SIMILAR_CONTENT,0.38
BZZZ 300-9,BZZZ 300,SIMILAR_CONTENT,0.56
BZZZ 300-9,BXXX 400,SIMILAR_CONTENT,0.48
BZZZ 300-9,BLLL 300,SIMILAR_CONTENT,0.43
BZZZ 300-9,BPPP 100,SIMILAR_CONTENT,0.3
BZZZ 300-9,BJJJ 200,SIMILAR_CONTENT,0.47
BZZZ 300-9,BFFF 300,SIMILAR_CONTENT,0.54
BZZZ 300-9,BEEE 300,SIMILAR_CONTENT,0.43
BZZZ 300-9,CSYY 300,SIMILAR_CONTENT,0.45
BZZZ 300-9,BVVV 300,SIMILAR_CONTENT,0.42
BZZZ 300-9,BXXX 300,SIMILAR_CONTENT,0.5
BZZZ 300-9,BLLL 300-3,SIMILAR_CONTENT,0.43
BZZZ 300-9,BAAA 200-8,SIMILAR_CONTENT,0.59
BQQQ 400-7,BUUU 100,SIMILAR_CONTENT,0.6
BQQQ 400-7,BXXX 300,SIMILAR_CONTENT,0.43
BQQQ 400-7,BJJJ 100,SIMILAR_CONTENT,0.55
BQQQ 400-7,BVVV 300-8,SIMILAR_CONTENT,0.41
BQQQ 400-7,BQQQ 400-5,SIMILAR_CONTENT,0.14
BQQQ 400-7,BLLL 100,SIMILAR_CONTENT,0.46
BQQQ 400-7,BOOO 200,SIMILAR_CONTENT,0.35
BQQQ 400-7,BYYY 400-5,SIMILAR_CONTENT,0.55
BQQQ 400-7,BQQQ 200,SIMILAR_CONTENT,0.38
BQQQ 400-7,BQQQ 400,SIMILAR_CONTENT,0.52
BQQQ 400-7,BZZZ 300,SIMILAR_CONTENT,0.49
BQQQ 400-7,BAAA 200-8,SIMILAR_CONTENT,0.4
BQQQ 400-7,BBBB 200,SIMILAR_CONTENT,0.46
BQQQ 400-7,BLLL 300,SIMILAR_CONTENT,0.54
BQQQ 400-7,BPPP 300,SIMILAR_CONTENT,0.39
BQQQ 400-7,BLLL 300-3,SIMILAR_CONTENT,0.45
BQQQ 400-7,BJJJ 200-2,SIMILAR_CONTENT,0.44
BQQQ 400-7,BSSS 300,SIMILAR_CONTENT,0.37
BQQQ 400-7,CSLL 400,SIMILAR_CONTENT,0.31
BQQQ 400-7,BRRR 400,SIMILAR_CONTENT,0.59
BQQQ 400-7,BGGG 400,SIMILAR_CONTENT,0.55
BQQQ 400-7,BXXX 400-1,SIMILAR_CONTENT,0.7
BNNN 300,BYYY 400-5,SIMILAR_CONTENT,0.47
BNNN 300,BQQQ 400-7,SIMILAR_CONTENT,0.36
BNNN 300,BJJJ 400,SIMILAR_CONTENT,0.21
BNNN 300,BXXX 100,SIMILAR_CONTENT,0.42
BNNN 300,BPPP 300,SIMILAR_CONTENT,0.23
BNNN 300,BFFF 300,SIMILAR_CONTENT,0.57
BNNN 300,BIII 300-7,SIMILAR_CONTENT,0.59
BNNN 300,BYYY 400,SIMILAR_CONTENT,0.35
BNNN 300,BIII 300,SIMILAR_CONTENT,0.43
BNNN 300,BMMM 200,SIMILAR_CONTENT,0.39
BNNN 300,BTTT 200,SIMILAR_CONTENT,0.4
BNNN 300,BQQQ 400-5,SIMILAR_CONTENT,0.4
BNNN 300,BXXX 400-1,SIMILAR_CONTENT,0.37
BNNN 300,CSNN 300,SIMILAR_CONTENT,0.33
BNNN 300,CSSS 300,SIMILAR_CONTENT,0.42
BVVV 200-5,BAAA 200,SIMILAR_CONTENT,0.31
BVVV 200-5,BKKK 200,SIMILAR_CONTENT,0.54
BVVV 200-5,BDDD 300,SIMILAR_CONTENT,0.79
BVVV 200-5,BQQQ 400-5,SIMILAR_CONTENT,0.31
BVVV 200-5,BOOO 200,SIMILAR_CONTENT,0.57
BVVV 200-5,BRRR 300,SIMILAR_CONTENT,0.47
BVVV 200-5,BJJJ 200,SIMILAR_CONTENT,0.45
BVVV 200-5,BJJJ 200-2,SIMILAR_CONTENT,0.55
BVVV 200-5,BSSS 300,SIMILAR_CONTENT,0.34
BVVV 200-5,CSDD 200,SIMILAR_CONTENT,0.43
BVVV 200-5,CSCC 200,SIMILAR_CONTENT,0.35
BVVV 200-5,BZZZ 200,SIMILAR_CONTENT,0.43
BVVV 200-5,BCCC 200-8,SIMILAR_CONTENT,0.5
BVVV 200-5,CSTT 300-2,SIMILAR_CONTENT,0.33
BVVV 200-5,CSRR 400,SIMILAR_CONTENT,0.43
BIII 100,BOOO 200,SIMILAR_CONTENT,0.61
BIII 100,BVVV 200,SIMILAR_CONTENT,0.44
BIII 100,BWWW 200,SIMILAR_CONTENT,0.63
BIII 100,BRRR 400,SIMILAR_CONTENT,0.18
BIII 100,BKKK 200,SIMILAR_CONTENT,0.44
BIII 100,BXXX 400,SIMILAR_CONTENT,0.25
BIII 100,BJJJ 100,SIMILAR_CONTENT,0.43
BIII 100,BJJJ 200-2,SIMILAR_CONTENT,0.71
BIII 100,BQQQ 400,SIMILAR_CONTENT,0.47
BIII 100,BZZZ 300-9,SIMILAR_CONTENT,0.46
BIII 100,BNNN 300,SIMILAR_CONTENT,0.48
BIII 100,BAAA 200,SIMILAR_CONTENT,0.32
BIII 100,BJJJ 400,SIMILAR_CONTENT,0.43
BIII 100,BCCC 200,SIMILAR_CONTENT,0.33
BIII 100,BTTT 200,SIMILAR_CONTENT,0.38
BIII 100,BPPP 100,SIMILAR_CONTENT,0.42
BIII 100,BIII 300-7,SIMILAR_CONTENT,0.38
BIII 100,CSPP 100,SIMILAR_CONTENT,0.36
BIII 100,CSNN 100,SIMILAR_CONTENT,0.33
BIII 100,CSHH 100,SIMILAR_CONTENT,0.45
BIII 100,BUUU 100,SIMILAR_CONTENT,0.52
BIII 100,BLLL 100,SIMILAR_CONTENT,0.49
BIII 100,BQQQ 200,SIMILAR_CONTENT,0.49
BKKK 100,BVVV 300,SIMILAR_CONTENT,0.46
BKKK 100,BVVV 200-5,SIMILAR_CONTENT,0.17
BKKK 100,BZZZ 200,SIMILAR_CONTENT,0.66
BKKK 100,BPPP 300,SIMILAR_CONTENT,0.14
BKKK 100,BYYY 400,SIMILAR_CONTENT,0.49
BKKK 100,BWWW 200,SIMILAR_CONTENT,0.3
BKKK 100,BNNN 300,SIMILAR_CONTENT,0.33
BKKK 100,BJJJ 400,SIMILAR_CONTENT,0.39
BKKK 100,BDDD 300,SIMILAR_CONTENT,0.33
BKKK 100,BCCC 200,SIMILAR_CONTENT,0.31
BKKK 100,BCCC 200-8,SIMILAR_CONTENT,0.3
BKKK 100,CSMM 100-1,SIMILAR_CONTENT,0.48
BKKK 100,CSII 100,SIMILAR_CONTENT,0.47
BKKK 100,BIII 100,SIMILAR_CONTENT,0.47
BKKK 100,CSDD 100,SIMILAR_CONTENT,0.48
BKKK 100,BLLL 100,SIMILAR_CONTENT,0.6
BAAA 200,BYYY 400,SIMILAR_CONTENT,0.28
BAAA 200,BWWW 200,SIMILAR_CONTENT,0.3
BAAA 200,BRRR 400,SIMILAR_CONTENT,0.59
BAAA 200,BAAA 200-8,SIMILAR_CONTENT,0.63
BAAA 200,BMMM 200,SIMILAR_CONTENT,0.39
BAAA 200,BXXX 400,SIMILAR_CONTENT,0.55
BAAA 200,BCCC 200,SIMILAR_CONTENT,0.42
BAAA 200,BRRR 300,SIMILAR_CONTENT,0.62
BAAA 200,BLLL 300,SIMILAR_CONTENT,0.41
BAAA 200,BCCC 200-8,SIMILAR_CONTENT,0.49
BAAA 200,BLLL 100,SIMILAR_CONTENT,0.35
BAAA 200,BJJJ 400,SIMILAR_CONTENT,0.43
BAAA 200,BKKK 200,SIMILAR_CONTENT,0.48
BAAA 200,BDDD 300,SIMILAR_CONTENT,0.33
BAAA 200,BXXX 100,SIMILAR_CONTENT,0.49
BAAA 200,BQQQ 400-5,SIMILAR_CONTENT,0.5
BAAA 200,BXXX 400-1,SIMILAR_CONTENT,0.36
BAAA 200,BTTT 200,SIMILAR_CONTENT,0.56
BAAA 200,BBBB 200,SIMILAR_CONTENT,0.52
BJJJ 400,BYYY 400-5,SIMILAR_CONTENT,0.55
BJJJ 400,BCCC 200-8,SIMILAR_CONTENT,0.67
BJJJ 400,BXXX 400-1,SIMILAR_CONTENT,0.75
BJJJ 400,BUUU 100,SIMILAR_CONTENT,0.41
BJJJ 400,BQQQ 400,SIMILAR_CONTENT,0.41
BJJJ 400,BZZZ 300,SIMILAR_CONTENT,0.39
BJJJ 400,BZZZ 300-9,SIMILAR_CONTENT,0.53
BJJJ 400,BQQQ 400-7,SIMILAR_CONTENT,0.54
BJJJ 400,BKKK 100,SIMILAR_CONTENT,0.34
BJJJ 400,BAAA 200-8,SIMILAR_CONTENT,0.56
BJJJ 400,BCCC 200,SIMILAR_CONTENT,0.38
BJJJ 400,BTTT 200,SIMILAR_CONTENT,0.46
BJJJ 400,BLLL 300,SIMILAR_CONTENT,0.44
BJJJ 400,BVVV 300-8,SIMILAR_CONTENT,0.33
BJJJ 400,BFFF 300,SIMILAR_CONTENT,0.39
BJJJ 400,BEEE 300,SIMILAR_CONTENT,0.48
BJJJ 400,BIII 300-7,SIMILAR_CONTENT,0.49
BJJJ 400,BSSS 300,SIMILAR_CONTENT,0.43
BJJJ 400,CSWW 400,SIMILAR_CONTENT,0.47
BJJJ 400,BGGG 400,SIMILAR_CONTENT,0.55
BJJJ 400,BQQQ 400-5,SIMILAR_CONTENT,0.58
BRRR 400,BQQQ 400-7,SIMILAR_CONTENT,0.45
BRRR 400,BLLL 100,SIMILAR_CONTENT,0.41
BRRR 400,BIII 300,SIMILAR_CONTENT,0.31
BRRR 400,BYYY 400-5,SIMILAR_CONTENT,0.56
BRRR 400,BVVV 200,SIMILAR_CONTENT,0.37
BRRR 400,BVVV 200-5,SIMILAR_CONTENT,0.34
BRRR 400,BJJJ 400,SIMILAR_CONTENT,0.55
BRRR 400,BAAA 200-8,SIMILAR_CONTENT,0.37
BRRR 400,BZZZ 200,SIMILAR_CONTENT,0.35
BRRR 400,BQQQ 400-5,SIMILAR_CONTENT,0.54
BRRR 400,BJJJ 200,SIMILAR_CONTENT,0.31
BRRR 400,BLLL 300-3,SIMILAR_CONTENT,0.49
BRRR 400,BXXX 400-1,SIMILAR_CONTENT,0.55
BRRR 400,BFFF 300,SIMILAR_CONTENT,0.34
BRRR 400,CSYY 400,SIMILAR_CONTENT,0.38
BRRR 400,CSYY 400-7,SIMILAR_CONTENT,0.32
BRRR 400,CSWW 400,SIMILAR_CONTENT,0.36
BRRR 400,BGGG 400,SIMILAR_CONTENT,0.49
BRRR 400,BWWW 200,SIMILAR_CONTENT,0.43
BKKK 200,BQQQ 400,SIMILAR_CONTENT,0.59
BKKK 200,BNNN 300,SIMILAR_CONTENT,0.41
BKKK 200,BXXX 400,SIMILAR_CONTENT,0.58
BKKK 200,BYYY 400,SIMILAR_CONTENT,0.35
BKKK 200,BOOO 200,SIMILAR_CONTENT,0.58
BKKK 200,BUUU 100,SIMILAR_CONTENT,0.37
BKKK 200,BIII 100,SIMILAR_CONTENT,0.53
BKKK 200,BKKK 100,SIMILAR_CONTENT,0.46
BKKK 200,BAAA 200,SIMILAR_CONTENT,0.47
BKKK 200,BGGG 400,SIMILAR_CONTENT,0.46
BKKK 200,BPPP 100,SIMILAR_CONTENT,0.47
BKKK 200,BIII 300-7,SIMILAR_CONTENT,0.36
