:START_ID(Student),:END_ID(Student),:TYPE,similarity:float
BO35367,GH64035,SIMILAR_LEARNING_STYLE,0.69
BO35367,LN04100,SIMILAR_LEARNING_STYLE,0.79
BO35367,KR50357,SIMILAR_LEARNING_STYLE,0.68
BO35367,YU33749,SIMILAR_LEARNING_STYLE,0.82
BO35367,YO53950,SIMILAR_LEARNING_STYLE,0.7
BO35367,BB11413,SIMILAR_LEARNING_STYLE,0.81
BO35367,BU04099,SIMILAR_LEARNING_STYLE,0.71
BO35367,AF43303,SIMILAR_LEARNING_STYLE,0.57
BO35367,CJ25991,SIMILAR_LEARNING_STYLE,0.88
BO35367,UW36881,SIMILAR_LEARNING_STYLE,0.72
BO35367,LO40190,SIMILAR_LEARNING_STYLE,0.81
BO35367,TO00946,SIMILAR_LEARNING_STYLE,0.73
BO35367,KB82456,SIMILAR_LEARNING_STYLE,0.74
BO35367,HH82976,SIMILAR_LEARNING_STYLE,0.87
BO35367,CX23732,SIMILAR_LEARNING_STYLE,0.71
BO35367,EQ56602,SIMILAR_LEARNING_STYLE,0.62
BO35367,BD38075,SIMILAR_LEARNING_STYLE,0.73
BO35367,GH13313,SIMILAR_LEARNING_STYLE,0.78
BO35367,PZ09570,SIMILAR_LEARNING_STYLE,0.75
BO35367,LX62158,SIMILAR_LEARNING_STYLE,0.79
DP60776,BN87001,SIMILAR_LEARNING_STYLE,0.61
DP60776,PE01980,SIMILAR_LEARNING_STYLE,0.7
DP60776,LH23040,SIMILAR_LEARNING_STYLE,0.67
DP60776,HD71576,SIMILAR_LEARNING_STYLE,0.93
DP60776,LK08980,SIMILAR_LEARNING_STYLE,0.62
DP60776,VA23977,SIMILAR_LEARNING_STYLE,0.82
DP60776,YL62376,SIMILAR_LEARNING_STYLE,0.73
DP60776,SI85805,SIMILAR_LEARNING_STYLE,0.75
DP60776,DW75169,SIMILAR_LEARNING_STYLE,0.76
DP60776,AH07508,SIMILAR_LEARNING_STYLE,0.77
DP60776,MR12907,SIMILAR_LEARNING_STYLE,0.78
DP60776,NC76204,SIMILAR_LEARNING_STYLE,0.96
DP60776,EK83724,SIMILAR_LEARNING_STYLE,0.82
DP60776,PF51983,SIMILAR_LEARNING_STYLE,0.81
DP60776,YS45948,SIMILAR_LEARNING_STYLE,0.78
DP60776,RD15134,SIMILAR_LEARNING_STYLE,0.73
DP60776,GT89036,SIMILAR_LEARNING_STYLE,0.74
DP60776,VB51674,SIMILAR_LEARNING_STYLE,0.76
DP60776,GM11287,SIMILAR_LEARNING_STYLE,0.69
RD91980,VJ14025,SIMILAR_LEARNING_STYLE,0.73
RD91980,QJ52239,SIMILAR_LEARNING_STYLE,0.64
RD91980,UI78633,SIMILAR_LEARNING_STYLE,0.74
RD91980,JD94875,SIMILAR_LEARNING_STYLE,0.73
RD91980,BW94809,SIMILAR_LEARNING_STYLE,0.81
RD91980,AR91704,SIMILAR_LEARNING_STYLE,0.75
RD91980,NO98764,SIMILAR_LEARNING_STYLE,0.85
RD91980,EA91795,SIMILAR_LEARNING_STYLE,0.73
RD91980,TW82087,SIMILAR_LEARNING_STYLE,0.79
RD91980,NF96314,SIMILAR_LEARNING_STYLE,0.76
RD91980,WX68967,SIMILAR_LEARNING_STYLE,0.73
RD91980,EP02075,SIMILAR_LEARNING_STYLE,0.89
RD91980,FJ18320,SIMILAR_LEARNING_STYLE,0.67
RD91980,XM37317,SIMILAR_LEARNING_STYLE,0.87
RD91980,VW90010,SIMILAR_LEARNING_STYLE,0.71
RD91980,XJ34807,SIMILAR_LEARNING_STYLE,0.68
RD91980,LI22196,SIMILAR_LEARNING_STYLE,0.64
RD91980,OW99646,SIMILAR_LEARNING_STYLE,0.83
RD91980,IW60774,SIMILAR_LEARNING_STYLE,0.8
RD91980,WV15382,SIMILAR_LEARNING_STYLE,0.81
SF40189,VY05146,SIMILAR_LEARNING_STYLE,0.97
SF40189,WK81661,SIMILAR_LEARNING_STYLE,0.9
SF40189,JR38933,SIMILAR_LEARNING_STYLE,0.84
SF40189,HS60633,SIMILAR_LEARNING_STYLE,0.58
SF40189,AS97879,SIMILAR_LEARNING_STYLE,0.73
SF40189,ZC55706,SIMILAR_LEARNING_STYLE,0.77
SF40189,GA80127,SIMILAR_LEARNING_STYLE,0.67
SF40189,ID17309,SIMILAR_LEARNING_STYLE,0.74
SF40189,VB51674,SIMILAR_LEARNING_STYLE,0.94
SF40189,YL62376,SIMILAR_LEARNING_STYLE,0.72
SF40189,XD53714,SIMILAR_LEARNING_STYLE,0.73
SF40189,OQ61769,SIMILAR_LEARNING_STYLE,0.82
SF40189,EV16490,SIMILAR_LEARNING_STYLE,0.68
SF40189,HU95411,SIMILAR_LEARNING_STYLE,0.93
SF40189,RF96313,SIMILAR_LEARNING_STYLE,0.68
SF40189,TG18901,SIMILAR_LEARNING_STYLE,0.88
SF40189,RE24547,SIMILAR_LEARNING_STYLE,0.96
SF40189,GZ35594,SIMILAR_LEARNING_STYLE,0.56
SF40189,EK83724,SIMILAR_LEARNING_STYLE,0.75
SF40189,BG97925,SIMILAR_LEARNING_STYLE,0.85
YN12880,KR21978,SIMILAR_LEARNING_STYLE,0.62
YN12880,VY68836,SIMILAR_LEARNING_STYLE,0.74
YN12880,VI61496,SIMILAR_LEARNING_STYLE,0.69
YN12880,QY69721,SIMILAR_LEARNING_STYLE,0.78
YN12880,FS62802,SIMILAR_LEARNING_STYLE,0.73
YN12880,WK96612,SIMILAR_LEARNING_STYLE,0.62
YN12880,OR04317,SIMILAR_LEARNING_STYLE,0.83
YN12880,NJ33705,SIMILAR_LEARNING_STYLE,0.63
YN12880,QL51743,SIMILAR_LEARNING_STYLE,0.59
YN12880,VP90930,SIMILAR_LEARNING_STYLE,0.71
YN12880,LR91723,SIMILAR_LEARNING_STYLE,0.66
YN12880,OL00858,SIMILAR_LEARNING_STYLE,0.7
YN12880,GG69020,SIMILAR_LEARNING_STYLE,0.73
YN12880,SD52947,SIMILAR_LEARNING_STYLE,0.85
YN12880,TT50706,SIMILAR_LEARNING_STYLE,0.73
YN12880,AV83699,SIMILAR_LEARNING_STYLE,0.67
YN12880,GQ61731,SIMILAR_LEARNING_STYLE,0.66
YN12880,CG37090,SIMILAR_LEARNING_STYLE,0.57
YN12880,NP31846,SIMILAR_LEARNING_STYLE,0.78
YN12880,HW56814,SIMILAR_LEARNING_STYLE,0.79
GG69020,ET80313,SIMILAR_LEARNING_STYLE,0.71
GG69020,OR28097,SIMILAR_LEARNING_STYLE,0.64
GG69020,SP34892,SIMILAR_LEARNING_STYLE,0.71
GG69020,YA56402,SIMILAR_LEARNING_STYLE,0.68
GG69020,NJ89621,SIMILAR_LEARNING_STYLE,0.74
GG69020,UG02565,SIMILAR_LEARNING_STYLE,0.92
GG69020,HR66637,SIMILAR_LEARNING_STYLE,0.72
GG69020,ED98709,SIMILAR_LEARNING_STYLE,0.79
GG69020,GQ61731,SIMILAR_LEARNING_STYLE,0.91
GG69020,GL32042,SIMILAR_LEARNING_STYLE,0.69
GG69020,PL51617,SIMILAR_LEARNING_STYLE,0.83
GG69020,VP90930,SIMILAR_LEARNING_STYLE,0.59
GG69020,HK52494,SIMILAR_LEARNING_STYLE,0.73
GG69020,IW87109,SIMILAR_LEARNING_STYLE,0.92
GG69020,QL51743,SIMILAR_LEARNING_STYLE,0.81
GG69020,GT00568,SIMILAR_LEARNING_STYLE,0.75
GG69020,CM23756,SIMILAR_LEARNING_STYLE,0.68
GG69020,DA81407,SIMILAR_LEARNING_STYLE,0.62
GG69020,GJ37570,SIMILAR_LEARNING_STYLE,0.76
GG69020,QE59126,SIMILAR_LEARNING_STYLE,0.69
EE12167,BX57389,SIMILAR_LEARNING_STYLE,0.75
EE12167,CY90181,SIMILAR_LEARNING_STYLE,0.66
EE12167,HP83501,SIMILAR_LEARNING_STYLE,0.88
EE12167,GA74057,SIMILAR_LEARNING_STYLE,0.9
EE12167,WZ04429,SIMILAR_LEARNING_STYLE,0.93
EE12167,EV16490,SIMILAR_LEARNING_STYLE,0.68
EE12167,GM14384,SIMILAR_LEARNING_STYLE,0.74
EE12167,VB51674,SIMILAR_LEARNING_STYLE,0.81
EE12167,TL94513,SIMILAR_LEARNING_STYLE,0.7
EE12167,AH07508,SIMILAR_LEARNING_STYLE,0.77
EE12167,KH51190,SIMILAR_LEARNING_STYLE,0.7
EE12167,MR12907,SIMILAR_LEARNING_STYLE,0.82
EE12167,JR38933,SIMILAR_LEARNING_STYLE,0.97
EE12167,XD53714,SIMILAR_LEARNING_STYLE,0.86
EE12167,BG97925,SIMILAR_LEARNING_STYLE,0.73
EE12167,AU01183,SIMILAR_LEARNING_STYLE,0.81
EE12167,HR56240,SIMILAR_LEARNING_STYLE,0.79
EE12167,RL39150,SIMILAR_LEARNING_STYLE,0.87
EE12167,ZL84431,SIMILAR_LEARNING_STYLE,0.86
EE12167,VA23977,SIMILAR_LEARNING_STYLE,0.84
KY56272,NE84460,SIMILAR_LEARNING_STYLE,0.96
KY56272,OQ61769,SIMILAR_LEARNING_STYLE,0.95
KY56272,AU01183,SIMILAR_LEARNING_STYLE,0.76
KY56272,VY05146,SIMILAR_LEARNING_STYLE,0.81
KY56272,RE24547,SIMILAR_LEARNING_STYLE,0.72
KY56272,TW18090,SIMILAR_LEARNING_STYLE,0.79
KY56272,GT46396,SIMILAR_LEARNING_STYLE,0.76
KY56272,CY90181,SIMILAR_LEARNING_STYLE,0.81
KY56272,YK43305,SIMILAR_LEARNING_STYLE,0.81
KY56272,KI81346,SIMILAR_LEARNING_STYLE,0.83
KY56272,ZC91293,SIMILAR_LEARNING_STYLE,0.78
KY56272,PF51983,SIMILAR_LEARNING_STYLE,0.75
KY56272,ND87350,SIMILAR_LEARNING_STYLE,0.8
KY56272,JK03015,SIMILAR_LEARNING_STYLE,0.62
KY56272,DP60776,SIMILAR_LEARNING_STYLE,0.86
KY56272,YL62376,SIMILAR_LEARNING_STYLE,0.88
KY56272,GS76889,SIMILAR_LEARNING_STYLE,0.73
KY56272,JG88622,SIMILAR_LEARNING_STYLE,0.71
KY56272,EV16490,SIMILAR_LEARNING_STYLE,0.73
CB02789,BL36081,SIMILAR_LEARNING_STYLE,0.78
CB02789,XN54429,SIMILAR_LEARNING_STYLE,0.74
CB02789,ZS88187,SIMILAR_LEARNING_STYLE,0.85
CB02789,RD91980,SIMILAR_LEARNING_STYLE,0.73
CB02789,GJ99102,SIMILAR_LEARNING_STYLE,0.9
CB02789,MS20273,SIMILAR_LEARNING_STYLE,0.73
CB02789,OR26871,SIMILAR_LEARNING_STYLE,0.77
CB02789,LI22196,SIMILAR_LEARNING_STYLE,0.81
CB02789,II45693,SIMILAR_LEARNING_STYLE,0.71
CB02789,WR15472,SIMILAR_LEARNING_STYLE,0.73
CB02789,LF20615,SIMILAR_LEARNING_STYLE,0.78
CB02789,YE23635,SIMILAR_LEARNING_STYLE,0.78
CB02789,CQ35489,SIMILAR_LEARNING_STYLE,0.83
CB02789,FZ44427,SIMILAR_LEARNING_STYLE,0.74
CB02789,NU12661,SIMILAR_LEARNING_STYLE,0.72
CB02789,YO91750,SIMILAR_LEARNING_STYLE,0.68
CB02789,EP02075,SIMILAR_LEARNING_STYLE,0.66
CB02789,MZ31048,SIMILAR_LEARNING_STYLE,0.7
CB02789,AA55760,SIMILAR_LEARNING_STYLE,0.69
CB02789,WX68967,SIMILAR_LEARNING_STYLE,0.69
EV88701,DW75169,SIMILAR_LEARNING_STYLE,0.72
EV88701,NT74282,SIMILAR_LEARNING_STYLE,0.73
EV88701,EK83724,SIMILAR_LEARNING_STYLE,0.7
EV88701,KS97166,SIMILAR_LEARNING_STYLE,0.76
EV88701,HC47409,SIMILAR_LEARNING_STYLE,0.85
EV88701,WB68904,SIMILAR_LEARNING_STYLE,0.92
EV88701,OH91049,SIMILAR_LEARNING_STYLE,0.6
EV88701,AU01183,SIMILAR_LEARNING_STYLE,0.69
EV88701,CY90181,SIMILAR_LEARNING_STYLE,0.74
EV88701,VY05146,SIMILAR_LEARNING_STYLE,0.82
EV88701,NE84460,SIMILAR_LEARNING_STYLE,0.73
EV88701,OS37523,SIMILAR_LEARNING_STYLE,0.75
EV88701,KN20313,SIMILAR_LEARNING_STYLE,0.63
EV88701,HR56240,SIMILAR_LEARNING_STYLE,0.76
EV88701,EE12167,SIMILAR_LEARNING_STYLE,0.74
EV88701,WZ04429,SIMILAR_LEARNING_STYLE,0.58
EV88701,GI17239,SIMILAR_LEARNING_STYLE,0.75
EV88701,ID65010,SIMILAR_LEARNING_STYLE,0.67
EV88701,TG18901,SIMILAR_LEARNING_STYLE,0.85
EV88701,MP42020,SIMILAR_LEARNING_STYLE,0.71
TW08887,QO14297,SIMILAR_LEARNING_STYLE,0.66
TW08887,WF94058,SIMILAR_LEARNING_STYLE,0.69
TW08887,LZ55229,SIMILAR_LEARNING_STYLE,0.8
TW08887,YH07928,SIMILAR_LEARNING_STYLE,0.81
TW08887,MS86834,SIMILAR_LEARNING_STYLE,0.71
TW08887,KR95313,SIMILAR_LEARNING_STYLE,0.63
TW08887,BC94160,SIMILAR_LEARNING_STYLE,0.84
TW08887,CJ25991,SIMILAR_LEARNING_STYLE,0.72
TW08887,VT93298,SIMILAR_LEARNING_STYLE,0.77
TW08887,GT11845,SIMILAR_LEARNING_STYLE,0.71
TW08887,LE95645,SIMILAR_LEARNING_STYLE,0.73
TW08887,CO71438,SIMILAR_LEARNING_STYLE,0.7
TW08887,BD38075,SIMILAR_LEARNING_STYLE,0.84
TW08887,KO20683,SIMILAR_LEARNING_STYLE,0.78
TW08887,TO00946,SIMILAR_LEARNING_STYLE,0.74
TW08887,DC24594,SIMILAR_LEARNING_STYLE,0.94
TW08887,TB90693,SIMILAR_LEARNING_STYLE,0.89
TW08887,CC96632,SIMILAR_LEARNING_STYLE,0.76
TW08887,ML61469,SIMILAR_LEARNING_STYLE,0.91
TW08887,BK23458,SIMILAR_LEARNING_STYLE,0.82
TX44583,BD38075,SIMILAR_LEARNING_STYLE,0.73
TX44583,UW27723,SIMILAR_LEARNING_STYLE,0.85
TX44583,AF43303,SIMILAR_LEARNING_STYLE,0.8
TX44583,XK30804,SIMILAR_LEARNING_STYLE,0.9
TX44583,CN86103,SIMILAR_LEARNING_STYLE,0.75
TX44583,GT86368,SIMILAR_LEARNING_STYLE,0.72
TX44583,LO40190,SIMILAR_LEARNING_STYLE,0.74
TX44583,KR50357,SIMILAR_LEARNING_STYLE,0.81
TX44583,NL37689,SIMILAR_LEARNING_STYLE,0.67
TX44583,TW82959,SIMILAR_LEARNING_STYLE,0.77
TX44583,UR16903,SIMILAR_LEARNING_STYLE,0.79
TX44583,VT93298,SIMILAR_LEARNING_STYLE,0.71
TX44583,CC96632,SIMILAR_LEARNING_STYLE,0.55
TX44583,IS35557,SIMILAR_LEARNING_STYLE,0.79
TX44583,SW68863,SIMILAR_LEARNING_STYLE,0.69
TX44583,KW55218,SIMILAR_LEARNING_STYLE,0.71
TX44583,TA38431,SIMILAR_LEARNING_STYLE,0.85
TX44583,CO71438,SIMILAR_LEARNING_STYLE,0.68
TX44583,BO35367,SIMILAR_LEARNING_STYLE,0.7
TX44583,GT11845,SIMILAR_LEARNING_STYLE,0.74
AF55194,XK30804,SIMILAR_LEARNING_STYLE,0.82
AF55194,PS43438,SIMILAR_LEARNING_STYLE,0.63
AF55194,AF67906,SIMILAR_LEARNING_STYLE,0.86
AF55194,YH07928,SIMILAR_LEARNING_STYLE,0.68
AF55194,UW36881,SIMILAR_LEARNING_STYLE,0.72
AF55194,HH82976,SIMILAR_LEARNING_STYLE,0.71
AF55194,BC94160,SIMILAR_LEARNING_STYLE,0.81
AF55194,VM21221,SIMILAR_LEARNING_STYLE,0.71
AF55194,XC73672,SIMILAR_LEARNING_STYLE,0.83
AF55194,LN04100,SIMILAR_LEARNING_STYLE,0.63
AF55194,BO35367,SIMILAR_LEARNING_STYLE,0.81
AF55194,BB11413,SIMILAR_LEARNING_STYLE,0.82
AF55194,PL59891,SIMILAR_LEARNING_STYLE,0.61
AF55194,AF43303,SIMILAR_LEARNING_STYLE,0.68
AF55194,VN41430,SIMILAR_LEARNING_STYLE,0.68
AF55194,HD00504,SIMILAR_LEARNING_STYLE,0.79
AF55194,SW68863,SIMILAR_LEARNING_STYLE,0.75
AF55194,MZ74319,SIMILAR_LEARNING_STYLE,0.74
AF55194,KO20683,SIMILAR_LEARNING_STYLE,0.72
AF55194,SJ61633,SIMILAR_LEARNING_STYLE,0.59
TY57974,PL83917,SIMILAR_LEARNING_STYLE,0.72
TY57974,ID65010,SIMILAR_LEARNING_STYLE,0.56
TY57974,BG97925,SIMILAR_LEARNING_STYLE,0.65
TY57974,WK81661,SIMILAR_LEARNING_STYLE,0.77
TY57974,GS76889,SIMILAR_LEARNING_STYLE,0.58
TY57974,EV16490,SIMILAR_LEARNING_STYLE,0.61
TY57974,IP07023,SIMILAR_LEARNING_STYLE,0.93
TY57974,FV91333,SIMILAR_LEARNING_STYLE,0.75
TY57974,MR12907,SIMILAR_LEARNING_STYLE,0.82
TY57974,OQ61769,SIMILAR_LEARNING_STYLE,0.71
TY57974,HC47409,SIMILAR_LEARNING_STYLE,0.89
TY57974,CE38234,SIMILAR_LEARNING_STYLE,0.69
TY57974,GM14384,SIMILAR_LEARNING_STYLE,0.73
TY57974,YL62376,SIMILAR_LEARNING_STYLE,0.75
TY57974,HU95411,SIMILAR_LEARNING_STYLE,0.74
TY57974,KS70835,SIMILAR_LEARNING_STYLE,0.7
TY57974,DW75169,SIMILAR_LEARNING_STYLE,0.69
TY57974,NE95814,SIMILAR_LEARNING_STYLE,0.71
TY57974,ID17309,SIMILAR_LEARNING_STYLE,0.76
TY57974,KY56272,SIMILAR_LEARNING_STYLE,0.78
QQ85659,LE95645,SIMILAR_LEARNING_STYLE,0.95
QQ85659,CJ25991,SIMILAR_LEARNING_STYLE,0.93
QQ85659,ZP43803,SIMILAR_LEARNING_STYLE,0.7
QQ85659,UR16903,SIMILAR_LEARNING_STYLE,0.85
QQ85659,KR95313,SIMILAR_LEARNING_STYLE,0.84
QQ85659,VN41430,SIMILAR_LEARNING_STYLE,0.87
QQ85659,YO53950,SIMILAR_LEARNING_STYLE,0.86
QQ85659,BO35367,SIMILAR_LEARNING_STYLE,0.86
QQ85659,MZ74319,SIMILAR_LEARNING_STYLE,0.89
QQ85659,UO37011,SIMILAR_LEARNING_STYLE,0.85
QQ85659,MF94286,SIMILAR_LEARNING_STYLE,0.82
QQ85659,RY22160,SIMILAR_LEARNING_STYLE,0.93
QQ85659,PS43438,SIMILAR_LEARNING_STYLE,0.69
QQ85659,DZ94339,SIMILAR_LEARNING_STYLE,0.82
QQ85659,SW68863,SIMILAR_LEARNING_STYLE,0.89
QQ85659,PZ09570,SIMILAR_LEARNING_STYLE,0.9
QQ85659,GE65043,SIMILAR_LEARNING_STYLE,0.69
QQ85659,WG08334,SIMILAR_LEARNING_STYLE,0.89
QQ85659,BN03816,SIMILAR_LEARNING_STYLE,0.61
QQ85659,BD38075,SIMILAR_LEARNING_STYLE,0.81
RF96313,PL83917,SIMILAR_LEARNING_STYLE,0.73
RF96313,TY57974,SIMILAR_LEARNING_STYLE,0.86
RF96313,EE12167,SIMILAR_LEARNING_STYLE,0.73
RF96313,VB51674,SIMILAR_LEARNING_STYLE,0.74
RF96313,OH91049,SIMILAR_LEARNING_STYLE,0.72
RF96313,EK83724,SIMILAR_LEARNING_STYLE,0.65
RF96313,ZL84431,SIMILAR_LEARNING_STYLE,0.79
RF96313,FQ35147,SIMILAR_LEARNING_STYLE,0.61
RF96313,GT89036,SIMILAR_LEARNING_STYLE,0.59
RF96313,HD71576,SIMILAR_LEARNING_STYLE,0.61
RF96313,RL39150,SIMILAR_LEARNING_STYLE,0.63
RF96313,GT46396,SIMILAR_LEARNING_STYLE,0.65
RF96313,GA74057,SIMILAR_LEARNING_STYLE,0.7
RF96313,OQ61769,SIMILAR_LEARNING_STYLE,0.73
RF96313,KH51190,SIMILAR_LEARNING_STYLE,0.73
RF96313,DW75169,SIMILAR_LEARNING_STYLE,0.79
RF96313,RD15134,SIMILAR_LEARNING_STYLE,0.74
RF96313,WZ04429,SIMILAR_LEARNING_STYLE,0.64
RF96313,QN96582,SIMILAR_LEARNING_STYLE,0.81
RF96313,BN87001,SIMILAR_LEARNING_STYLE,0.93
BL36081,HD74783,SIMILAR_LEARNING_STYLE,0.76
BL36081,OW99646,SIMILAR_LEARNING_STYLE,0.94
BL36081,CD89939,SIMILAR_LEARNING_STYLE,0.9
BL36081,RD91980,SIMILAR_LEARNING_STYLE,0.73
BL36081,FZ44427,SIMILAR_LEARNING_STYLE,0.69
BL36081,AM43618,SIMILAR_LEARNING_STYLE,0.87
BL36081,OL57622,SIMILAR_LEARNING_STYLE,0.76
BL36081,DT16402,SIMILAR_LEARNING_STYLE,0.88
BL36081,MW95226,SIMILAR_LEARNING_STYLE,0.77
BL36081,YW71284,SIMILAR_LEARNING_STYLE,0.86
BL36081,KL51516,SIMILAR_LEARNING_STYLE,0.62
BL36081,WX68967,SIMILAR_LEARNING_STYLE,0.79
BL36081,NU12661,SIMILAR_LEARNING_STYLE,0.61
BL36081,PZ05699,SIMILAR_LEARNING_STYLE,0.81
BL36081,OD67191,SIMILAR_LEARNING_STYLE,0.92
BL36081,XN54429,SIMILAR_LEARNING_STYLE,0.82
BL36081,MS20273,SIMILAR_LEARNING_STYLE,0.91
BL36081,ZS88187,SIMILAR_LEARNING_STYLE,0.71
BL36081,FE39432,SIMILAR_LEARNING_STYLE,0.81
BL36081,DF31095,SIMILAR_LEARNING_STYLE,0.9
TW82087,MW95226,SIMILAR_LEARNING_STYLE,0.8
TW82087,MZ31048,SIMILAR_LEARNING_STYLE,0.91
TW82087,UY04824,SIMILAR_LEARNING_STYLE,0.73
TW82087,PG50522,SIMILAR_LEARNING_STYLE,0.86
TW82087,NO98764,SIMILAR_LEARNING_STYLE,0.98
TW82087,JD94875,SIMILAR_LEARNING_STYLE,0.92
TW82087,FF69785,SIMILAR_LEARNING_STYLE,0.8
TW82087,UE93284,SIMILAR_LEARNING_STYLE,0.74
TW82087,WN46202,SIMILAR_LEARNING_STYLE,0.9
TW82087,MS20273,SIMILAR_LEARNING_STYLE,0.93
TW82087,NM04751,SIMILAR_LEARNING_STYLE,0.77
TW82087,EN95314,SIMILAR_LEARNING_STYLE,0.84
TW82087,FQ17037,SIMILAR_LEARNING_STYLE,0.66
TW82087,ZK91067,SIMILAR_LEARNING_STYLE,0.82
TW82087,BL36081,SIMILAR_LEARNING_STYLE,0.92
TW82087,ZR64164,SIMILAR_LEARNING_STYLE,0.82
TW82087,HD74783,SIMILAR_LEARNING_STYLE,0.74
TW82087,XM37317,SIMILAR_LEARNING_STYLE,0.78
TW82087,BW94809,SIMILAR_LEARNING_STYLE,0.68
TW82087,LF81268,SIMILAR_LEARNING_STYLE,0.86
JL77391,YN52320,SIMILAR_LEARNING_STYLE,0.71
JL77391,YE66905,SIMILAR_LEARNING_STYLE,0.67
JL77391,PU94479,SIMILAR_LEARNING_STYLE,0.77
JL77391,UB54905,SIMILAR_LEARNING_STYLE,0.71
JL77391,EM51803,SIMILAR_LEARNING_STYLE,0.76
JL77391,MH94099,SIMILAR_LEARNING_STYLE,0.6
JL77391,IQ99646,SIMILAR_LEARNING_STYLE,0.79
JL77391,NP28959,SIMILAR_LEARNING_STYLE,0.83
JL77391,BZ85976,SIMILAR_LEARNING_STYLE,0.66
JL77391,YD68656,SIMILAR_LEARNING_STYLE,0.71
JL77391,QJ86854,SIMILAR_LEARNING_STYLE,0.74
JL77391,SW17160,SIMILAR_LEARNING_STYLE,0.73
JL77391,PG73172,SIMILAR_LEARNING_STYLE,0.74
JL77391,QE48545,SIMILAR_LEARNING_STYLE,0.75
JL77391,HL40392,SIMILAR_LEARNING_STYLE,0.81
JL77391,HJ53598,SIMILAR_LEARNING_STYLE,0.78
JL77391,BM55272,SIMILAR_LEARNING_STYLE,0.76
JL77391,EO86277,SIMILAR_LEARNING_STYLE,0.67
JL77391,QE59126,SIMILAR_LEARNING_STYLE,0.85
JL77391,QW27009,SIMILAR_LEARNING_STYLE,0.82
ZU54217,NC76204,SIMILAR_LEARNING_STYLE,0.59
ZU54217,TG18901,SIMILAR_LEARNING_STYLE,0.8
ZU54217,FB71771,SIMILAR_LEARNING_STYLE,0.79
ZU54217,GM11287,SIMILAR_LEARNING_STYLE,0.77
ZU54217,DP60776,SIMILAR_LEARNING_STYLE,0.63
ZU54217,HS60633,SIMILAR_LEARNING_STYLE,0.73
ZU54217,ZL84431,SIMILAR_LEARNING_STYLE,0.73
ZU54217,QN96582,SIMILAR_LEARNING_STYLE,0.73
ZU54217,HC47409,SIMILAR_LEARNING_STYLE,0.76
ZU54217,GT63710,SIMILAR_LEARNING_STYLE,0.78
ZU54217,RE24547,SIMILAR_LEARNING_STYLE,0.85
ZU54217,PE01980,SIMILAR_LEARNING_STYLE,0.63
ZU54217,ND87350,SIMILAR_LEARNING_STYLE,0.73
ZU54217,GT46396,SIMILAR_LEARNING_STYLE,0.75
ZU54217,JG88622,SIMILAR_LEARNING_STYLE,0.86
ZU54217,FQ35147,SIMILAR_LEARNING_STYLE,0.59
ZU54217,YK43305,SIMILAR_LEARNING_STYLE,0.86
ZU54217,GM14384,SIMILAR_LEARNING_STYLE,0.74
ZU54217,HR56240,SIMILAR_LEARNING_STYLE,0.73
ZU54217,MP42020,SIMILAR_LEARNING_STYLE,0.58
SE17537,OB62136,SIMILAR_LEARNING_STYLE,0.8
SE17537,TD34201,SIMILAR_LEARNING_STYLE,0.59
SE17537,SO87313,SIMILAR_LEARNING_STYLE,0.76
SE17537,YH04449,SIMILAR_LEARNING_STYLE,0.61
SE17537,KG19612,SIMILAR_LEARNING_STYLE,0.59
SE17537,QW27009,SIMILAR_LEARNING_STYLE,0.74
SE17537,MB29472,SIMILAR_LEARNING_STYLE,0.8
SE17537,UC06415,SIMILAR_LEARNING_STYLE,0.92
SE17537,GR00304,SIMILAR_LEARNING_STYLE,0.65
SE17537,SW17160,SIMILAR_LEARNING_STYLE,0.78
SE17537,YN12880,SIMILAR_LEARNING_STYLE,0.92
SE17537,SD52947,SIMILAR_LEARNING_STYLE,0.85
SE17537,QO93785,SIMILAR_LEARNING_STYLE,0.74
SE17537,BH89494,SIMILAR_LEARNING_STYLE,0.66
SE17537,QJ86854,SIMILAR_LEARNING_STYLE,0.58
SE17537,IU19079,SIMILAR_LEARNING_STYLE,0.63
SE17537,HL40392,SIMILAR_LEARNING_STYLE,0.78
SE17537,YE66905,SIMILAR_LEARNING_STYLE,0.71
SE17537,UG02565,SIMILAR_LEARNING_STYLE,0.61
SE17537,RI45127,SIMILAR_LEARNING_STYLE,0.74
CF71742,GR00304,SIMILAR_LEARNING_STYLE,0.68
CF71742,BM55272,SIMILAR_LEARNING_STYLE,0.71
CF71742,IW87109,SIMILAR_LEARNING_STYLE,0.85
CF71742,TG40145,SIMILAR_LEARNING_STYLE,0.85
CF71742,QL51743,SIMILAR_LEARNING_STYLE,0.86
CF71742,TD34201,SIMILAR_LEARNING_STYLE,0.8
CF71742,HW56814,SIMILAR_LEARNING_STYLE,0.87
CF71742,VX54089,SIMILAR_LEARNING_STYLE,0.88
CF71742,HK52494,SIMILAR_LEARNING_STYLE,0.7
CF71742,NS37322,SIMILAR_LEARNING_STYLE,0.65
CF71742,CM23756,SIMILAR_LEARNING_STYLE,0.75
CF71742,RE79685,SIMILAR_LEARNING_STYLE,0.73
CF71742,IM31063,SIMILAR_LEARNING_STYLE,0.78
CF71742,KN84355,SIMILAR_LEARNING_STYLE,0.74
CF71742,FM64641,SIMILAR_LEARNING_STYLE,0.73
