:START_ID(Student),:END_ID(Student),:TYPE,similarity:float,courses
WM98905,XN27764,SIMILAR_PERFORMANCE,0.78,CSNN 100;CSKK 200-4;CSDD 200
WM98905,AZ61247,SIMILAR_PERFORMANCE,0.78,BFFF 100;BBBB 200-9;BEEE 200;CSVV 100;CSYY 200;BBBB 100;CSKK 200-4;CSNN 100
WM98905,XK65524,SIMILAR_PERFORMANCE,0.83,CSNN 100;BFFF 100-4;BEEE 200;CSVV 100;CSKK 200-4;BMMM 200;CSYY 200;BFFF 100-4-1
WM98905,FM12378,SIMILAR_PERFORMANCE,0.86,BFFF 100;BFFF 100-4;CSVV 100;BSSS 100;CSJJ 100-4;CSDD 200;CSEE 200;BUUU 100
WM98905,VL36938,SIMILAR_PERFORMANCE,0.79,CSMM 100;BFFF 100-4;BEEE 200;CSII 200;CSVV 100;BBBB 100;CSJJ 100;BBBB 100-3;BOOO 200-2
WM98905,BT48904,SIMILAR_PERFORMANCE,0.8,BFFF 100;BUUU 100;BBBB 100-3;BOOO 200-2;BFFF 100-4-1;CSVV 100;CSDD 200;CSNN 100;CSMM 100;BEEE 200;BSSS 100;CSKK 200-4;BMMM 200;BBBB 200-9;BFFF 100-4;CSII 200;CSEE 200;BXXX 200;CSYY 200
WM98905,FY75087,SIMILAR_PERFORMANCE,0.86,BEEE 200;BFFF 100-4;CSII 200;BMMM 200;CSJJ 100;BXXX 200;BBBB 100-3;CSNN 100;BWWW 200-2;BFFF 100-4-1
WM98905,TC31207,SIMILAR_PERFORMANCE,0.79,CSNN 100;CSMM 100;BFFF 100;BEEE 200;CSVV 100;BSSS 100;BJJJ 300;CSKK 200-4;CSJJ 100-4;BMMM 200;BBBB 100-3;CSYY 200;BWWW 200-2;BFFF 100-4-1
WM98905,JQ80217,SIMILAR_PERFORMANCE,0.7,CSMM 100;CSVV 100;CSKK 200-4;BMMM 200;BBBB 100-3
WM98905,OC97848,SIMILAR_PERFORMANCE,0.93,CSNN 100;BFFF 100-4;CSVV 100;CSYY 200;BOOO 200-2
WM98905,PF08802,SIMILAR_PERFORMANCE,0.84,BEEE 200;CSEE 200;CSOO 100;CSVV 100;CSKK 200-4;CSDD 200;CSXX 100;BUUU 100;CSYY 200
WM98905,AA51648,SIMILAR_PERFORMANCE,0.77,CSMM 100;BFFF 100;BBBB 200-9;BFFF 100-4;CSVV 100;BSSS 100;BBBB 100;BMMM 200;BXXX 200;BUUU 100;BBBB 100-3;CSNN 100
WM98905,DN92985,SIMILAR_PERFORMANCE,0.87,BEEE 200;BFFF 100-4;CSDD 200;BMMM 200
WM98905,OS49291,SIMILAR_PERFORMANCE,0.72,BXXX 200;BEEE 200;CSYY 200;BOOO 200-2
WM98905,ZE00374,SIMILAR_PERFORMANCE,0.87,BFFF 100;BFFF 100-4;CSYY 200;BBBB 100;BUUU 100;CSNN 100;BFFF 100-4-1
WM98905,VG91971,SIMILAR_PERFORMANCE,0.82,CSMM 100;BEEE 200;BFFF 100-4;CSVV 100;BSSS 100;CSDD 200;BBBB 100-3;CSNN 100;BFFF 100-4-1
WM98905,SJ78536,SIMILAR_PERFORMANCE,0.83,CSMM 100;BFFF 100;BFFF 100-4;BEEE 200;BMMM 200;BXXX 200;BBBB 100-3;CSYY 200
WM98905,AJ92700,SIMILAR_PERFORMANCE,0.78,CSMM 100;BFFF 100;BBBB 200-9;BEEE 200;BFFF 100-4;CSVV 100;CSII 200;CSYY 200;BBBB 100;CSKK 200-4;CSDD 200;CSJJ 100;BUUU 100;BMMM 200;BBBB 100-3;CSNN 100;BOOO 200-2
WM98905,JF99029,SIMILAR_PERFORMANCE,0.84,CSMM 100;CSOO 100;CSVV 100;CSII 200;BBBB 100-3;CSDD 200;CSEE 200;BMMM 200;BUUU 100;CSKK 200;CSNN 100;BFFF 100-4-1
WM98905,IW41450,SIMILAR_PERFORMANCE,0.78,BEEE 200;CSOO 100;BXXX 200;BUUU 100;BBBB 100-3
WM98905,MU64758,SIMILAR_PERFORMANCE,0.79,CSMM 100;BFFF 100-4;CSII 200;CSVV 100;CSKK 200-4;CSDD 200;BUUU 100;CSYY 200;BOOO 200-2;BFFF 100-4-1
WM98905,WB90336,SIMILAR_PERFORMANCE,0.8,CSCC 300;CSMM 100;BFFF 100;BFFF 100-4;CSOO 100;CSVV 100;CSKK 200-4;CSDD 200;BBBB 100-3;CSYY 200;BFFF 100-4-1
WM98905,AE64785,SIMILAR_PERFORMANCE,0.78,BFFF 100;BEEE 200;BBBB 100;CSJJ 100-4;CSDD 200;CSXX 100;BUUU 100;BBBB 100-3
WM98905,CG69223,SIMILAR_PERFORMANCE,0.85,CSMM 100;CSOO 100;CSDD 200;BMMM 200;BXXX 200;BUUU 100
WM98905,LU76052,SIMILAR_PERFORMANCE,0.69,CSKK 200-4;CSJJ 100-4;CSDD 200;BUUU 100;BBBB 100-3;CSYY 200;BOOO 200-2;BFFF 100-4-1
WM98905,ML24720,SIMILAR_PERFORMANCE,0.86,CSOO 100;CSII 200;BBBB 100;BUUU 100;CSYY 200
WM98905,QZ03697,SIMILAR_PERFORMANCE,0.88,CSNN 100;CSMM 100;BMMM 200;CSEE 200
WM98905,ZO58358,SIMILAR_PERFORMANCE,0.75,CSNN 100;CSMM 100;BFFF 100;BEEE 200;CSOO 100;CSKK 200-4;BMMM 200;BUUU 100;BBBB 100-3;CSYY 200
WM98905,QS14806,SIMILAR_PERFORMANCE,0.76,CSCC 300;BFFF 100;CSOO 100;CSVV 100;CSKK 200-4;CSDD 200;BMMM 200;BXXX 200;BBBB 100-3;CSNN 100;BFFF 100-4-1
WM98905,HQ39099,SIMILAR_PERFORMANCE,0.77,CSNN 100;CSOO 100;BMMM 200;CSYY 200;BFFF 100-4-1
WM98905,TP19542,SIMILAR_PERFORMANCE,0.91,CSMM 100;BFFF 100;BXXX 200;BFFF 100-4;CSVV 100;CSII 200;BBBB 100;BBBB 100-3;CSKK 200-4;BMMM 200;BUUU 100;CSKK 200;CSNN 100;BOOO 200-2;BFFF 100-4-1
WM98905,MK29528,SIMILAR_PERFORMANCE,0.77,CSMM 100;CSOO 100;CSJJ 100-4;BMMM 200;BBBB 100-3;CSYY 200;BFFF 100-4-1
WM98905,KX79201,SIMILAR_PERFORMANCE,0.78,CSKK 200-4;BUUU 100;BBBB 100-3;BOOO 200-2;BFFF 100-4-1
WM98905,ZW77948,SIMILAR_PERFORMANCE,0.88,BFFF 100-4;CSNN 100;BEEE 200;BFFF 100
WM98905,MN90459,SIMILAR_PERFORMANCE,0.83,CSMM 100;BEEE 200;BFFF 100-4;CSYY 200;CSJJ 100-4;BMMM 200;CSXX 100;BUUU 100;CSKK 200-4;CSKK 200;CSNN 100;BOOO 200-2
WM98905,TW35854,SIMILAR_PERFORMANCE,0.83,BEEE 200;BFFF 100-4;CSVV 100;BBBB 100;BBBB 100-3;CSXX 100;BUUU 100;CSKK 200;CSYY 200
WM98905,ZG40127,SIMILAR_PERFORMANCE,0.81,CSGG 300-8;BFFF 100;CSEE 200;CSXX 100;BUUU 100
WM98905,DD35652,SIMILAR_PERFORMANCE,0.78,BUUU 100;CSYY 200;CSJJ 100-4;BFFF 100
WM98905,MA14273,SIMILAR_PERFORMANCE,0.86,CSNN 100;CSMM 100;BFFF 100-4;CSKK 200-4;CSDD 200;CSXX 100;CSYY 200;BFFF 100-4-1
WM98905,LY65659,SIMILAR_PERFORMANCE,0.88,CSMM 100;BFFF 100;BBBB 100;BMMM 200;CSJJ 100;BXXX 200;BUUU 100;BBBB 100-3;CSNN 100
WM98905,QI49797,SIMILAR_PERFORMANCE,0.7,CSMM 100;CSOO 100;CSKK 200;BBBB 100;CSKK 200-4;BXXX 200;BBBB 100-3
WM98905,UB62958,SIMILAR_PERFORMANCE,0.87,CSMM 100;BFFF 100;CSKK 200-4;CSDD 200;CSEE 200;CSKK 200
WM98905,VP13892,SIMILAR_PERFORMANCE,0.67,CSOO 100;CSVV 100;CSDD 200;BUUU 100;BBBB 100-3;CSYY 200
WM98905,IS84479,SIMILAR_PERFORMANCE,0.82,BFFF 100;CSRR 400;BUUU 100;BFFF 100-4-1;CSVV 100;CSDD 200;CSNN 100;CSMM 100;BEEE 200;BSSS 100;CSKK 200-4;BMMM 200;BBBB 200-9;BFFF 100-4;CSOO 100;CSII 200;CSAA 200;CSYY 200;CSRR 300-6-7
WM98905,IO58156,SIMILAR_PERFORMANCE,0.75,CSNN 100;CSMM 100;BEEE 200;CSII 200;BSSS 100;BBBB 100;CSKK 200-4;CSDD 200;CSEE 200;CSKK 200;CSYY 200
WM98905,DI09528,SIMILAR_PERFORMANCE,0.84,BEEE 200;BBBB 100-3;CSMM 100
CA68181,KG30374,SIMILAR_PERFORMANCE,0.93,BBBB 100-3;BBBB 100;CSDD 200;BFFF 100
CA68181,FS65039,SIMILAR_PERFORMANCE,0.75,CSNN 100;CSMM 100;BEEE 200;CSKK 200;CSKK 200-4;BMMM 200;CSDD 200;BUUU 100;BBBB 100-3;CSYY 200;BFFF 100-4-1
CA68181,IZ92462,SIMILAR_PERFORMANCE,0.83,BEEE 200;BBBB 100-3;CSNN 100;CSKK 200-4
CA68181,GO32860,SIMILAR_PERFORMANCE,0.74,BUUU 100;CSDD 200;CSKK 200-4;BFFF 100
CA68181,LP43423,SIMILAR_PERFORMANCE,0.82,BEEE 200;BBBB 100-3;CSNN 100
CA68181,LI49525,SIMILAR_PERFORMANCE,0.85,CSMM 100;BEEE 200;BMMM 200;BBBB 100-3;BFFF 100-4-1;BWWW 200
CA68181,SU37219,SIMILAR_PERFORMANCE,0.73,BFFF 100;BLLL 100;BEEE 200;CSKK 200-4;CSDD 200;BUUU 100;BWWW 200
CA68181,EG34830,SIMILAR_PERFORMANCE,0.79,CSMM 100;BFFF 100;BLLL 100;BEEE 200;CSYY 200;BQQQ 200;BBBB 100-3;CSDD 200;CSKK 200-4;BUUU 100;BMMM 200;CSKK 200;CSNN 100;BFFF 100-4-1;BWWW 200
CA68181,QC89812,SIMILAR_PERFORMANCE,0.86,CSMM 100;BFFF 100;BEEE 200;BBBB 100-3;CSDD 200;CSKK 200-4;BUUU 100;BMMM 200;CSKK 200;CSYY 200;BOOO 200-2;BFFF 100-4-1;BWWW 200
CA68181,JP07985,SIMILAR_PERFORMANCE,0.8,BFFF 100;BLLL 100;BEEE 200;CSYY 200;BQQQ 200;CSKK 200-4;BMMM 200;BBBB 100-3;CSNN 100;BFFF 100-4-1;BWWW 200
CA68181,LU34231,SIMILAR_PERFORMANCE,0.8,BFFF 100;BLLL 100;CSKK 200;CSKK 200-4;BMMM 200;CSDD 200;BBBB 100-3;CSNN 100
CA68181,QA94276,SIMILAR_PERFORMANCE,0.8,BFFF 100;BUUU 100;BBBB 100-3;CSNN 100;BFFF 100-4-1
CA68181,RV71358,SIMILAR_PERFORMANCE,0.84,BFFF 100;BLLL 100;BEEE 200;CSXX 100;BBBB 100;CSDD 200;BMMM 200;BUUU 100;CSKK 200;BFFF 100-4-1
CA68181,ND06932,SIMILAR_PERFORMANCE,0.82,CSMM 100;BEEE 200;CSKK 200-4;BMMM 200;CSDD 200;BFFF 100-4-1
CA68181,YZ21491,SIMILAR_PERFORMANCE,0.78,CSMM 100;BFFF 100;BLLL 100;BEEE 200;CSXX 100;CSYY 200;BQQQ 200;BBBB 100;BJJJ 300;CSDD 200;CSKK 200-4;BUUU 100;BMMM 200;BBBB 100-3;CSNN 100;BFFF 100-4-1;BWWW 200
CA68181,BG96650,SIMILAR_PERFORMANCE,0.86,BFFF 100;CSDD 200;BMMM 200;CSYY 200;BOOO 200-2;BFFF 100-4-1;BWWW 200
CA68181,JI57714,SIMILAR_PERFORMANCE,0.8,BFFF 100;BLLL 100;BEEE 200;CSKK 200-4;BJJJ 300;BUUU 100;CSNN 100;BWWW 200-2;BFFF 100-4-1
CA68181,PN35535,SIMILAR_PERFORMANCE,0.81,CSNN 100;CSMM 100;CSKK 200;CSYY 200;BFFF 100-4-1
CA68181,WK49977,SIMILAR_PERFORMANCE,0.89,CSMM 100;BFFF 100;BEEE 200;CSXX 100;CSKK 200-4;CSDD 200;BMMM 200;BUUU 100;BBBB 100-3;CSYY 200;BFFF 100-4-1
CA68181,IK98346,SIMILAR_PERFORMANCE,0.83,BFFF 100;BQQQ 200;BMMM 200;CSXX 100;BBBB 100-3;CSNN 100;BOOO 200-2;BFFF 100-4-1
CA68181,KK03739,SIMILAR_PERFORMANCE,0.82,CSNN 100;CSMM 100;BFFF 100;BEEE 200;CSKK 200;CSKK 200-4;CSDD 200;BMMM 200;BBBB 100-3;CSYY 200;BOOO 200-2;BFFF 100-4-1
CA68181,IQ69155,SIMILAR_PERFORMANCE,0.79,CSMM 100;BFFF 100;BLLL 100;BEEE 200;CSYY 200;BBBB 100-3;CSDD 200;CSKK 200-4;BUUU 100;BMMM 200;CSKK 200;CSNN 100;BFFF 100-4-1
CA68181,JT60023,SIMILAR_PERFORMANCE,0.82,CSMM 100;BFFF 100;BLLL 100;BEEE 200;BMMM 200;BUUU 100;BBBB 100-3;CSNN 100
CA68181,VT29650,SIMILAR_PERFORMANCE,0.66,CSYY 200;CSDD 200;BUUU 100;BBBB 100-3;CSNN 100;BFFF 100-4-1
CA68181,JJ60326,SIMILAR_PERFORMANCE,0.73,BUUU 100;CSMM 100;CSDD 200
CA68181,DQ68356,SIMILAR_PERFORMANCE,0.88,CSNN 100;CSMM 100;BEEE 200;BBBB 100;CSKK 200-4;BMMM 200;BBBB 100-3;CSYY 200;BFFF 100-4-1
CA68181,YG05606,SIMILAR_PERFORMANCE,0.91,CSMM 100;BEEE 200;CSKK 200-4;BUUU 100;CSNN 100;BWWW 200
CA68181,JE88356,SIMILAR_PERFORMANCE,0.8,BUUU 100;BFFF 100-4-1;CSNN 100;CSDD 200
CA68181,FH03729,SIMILAR_PERFORMANCE,0.86,CSMM 100;BFFF 100;BEEE 200;CSXX 100;CSYY 200;BQQQ 200;BBBB 100-3;BJJJ 300;CSDD 200;BUUU 100;CSKK 200-4;BMMM 200;CSKK 200;CSNN 100;BOOO 200-2;BFFF 100-4-1
CA68181,LS25016,SIMILAR_PERFORMANCE,0.74,CSMM 100;BEEE 200;CSKK 200-4;CSXX 100;BBBB 100-3;CSNN 100;BWWW 200-2;BFFF 100-4-1
CA68181,VI84485,SIMILAR_PERFORMANCE,0.88,BFFF 100;BBBB 100;CSDD 200;CSXX 100;BBBB 100-3;CSYY 200;BWWW 200
CA68181,WA20151,SIMILAR_PERFORMANCE,0.79,BFFF 100;BLLL 100;BEEE 200;CSXX 100;CSYY 200;BQQQ 200;BBBB 100;BBBB 100-3;BJJJ 300;CSDD 200;BUUU 100;CSKK 200-4;BMMM 200;CSKK 200;CSNN 100;BFFF 100-4-1
CA68181,NH77673,SIMILAR_PERFORMANCE,0.83,CSMM 100;BFFF 100;BLLL 100;BEEE 200;CSXX 100;CSYY 200;BQQQ 200;BBBB 100;BJJJ 300;CSKK 200-4;BMMM 200;BUUU 100;BBBB 100-3;CSNN 100;BOOO 200-2;BFFF 100-4-1
CA68181,AK96622,SIMILAR_PERFORMANCE,0.72,CSMM 100;BFFF 100;BEEE 200;CSKK 200;BQQQ 200;BBBB 100;CSDD 200;BMMM 200;BBBB 100-3;CSYY 200;BOOO 200-2;BFFF 100-4-1
CA68181,OQ08093,SIMILAR_PERFORMANCE,0.78,CSNN 100;CSMM 100;BLLL 100;BEEE 200;CSKK 200-4;BMMM 200;BBBB 100-3;CSYY 200;BOOO 200-2
CA68181,FU33854,SIMILAR_PERFORMANCE,0.81,CSKK 200-4;BMMM 200;BBBB 100-3;CSYY 200;BFFF 100-4-1
CA68181,ZA81303,SIMILAR_PERFORMANCE,0.84,CSMM 100;BFFF 100;BLLL 100;BEEE 200;CSXX 100;CSYY 200;BQQQ 200;BBBB 100;BBBB 100-3;CSDD 200;CSKK 200-4;BUUU 100;BMMM 200;CSKK 200;CSNN 100;BOOO 200-2;BFFF 100-4-1
CA68181,JZ76423,SIMILAR_PERFORMANCE,0.87,BFFF 100-4-1;CSKK 200-4;BFFF 100;BWWW 200
CA68181,LM62974,SIMILAR_PERFORMANCE,0.92,BFFF 100;BEEE 200;CSYY 200;BMMM 200;BBBB 100-3;CSNN 100
CA68181,KZ59336,SIMILAR_PERFORMANCE,0.96,BLLL 100;CSMM 100;BFFF 100
CA68181,HN44844,SIMILAR_PERFORMANCE,0.88,CSYY 200;CSDD 200;BFFF 100
CA68181,XM54484,SIMILAR_PERFORMANCE,0.71,BFFF 100-4-1;CSYY 200;CSMM 100;BMMM 200
CA68181,JU19896,SIMILAR_PERFORMANCE,0.82,BLLL 100;BEEE 200;CSYY 200;BJJJ 300;CSDD 200;CSKK 200-4;BMMM 200;CSNN 100;BOOO 200-2;BFFF 100-4-1
CA68181,GU21926,SIMILAR_PERFORMANCE,0.78,BBBB 100-3;BFFF 100-4-1;CSDD 200
CA68181,ZH45186,SIMILAR_PERFORMANCE,0.82,CSNN 100;CSMM 100;BEEE 200;CSKK 200-4;BMMM 200;BUUU 100;CSYY 200;BWWW 200
CA68181,UB91751,SIMILAR_PERFORMANCE,0.85,BEEE 200;BBBB 100;CSDD 200;CSXX 100;BUUU 100;BFFF 100-4-1
CA68181,IY00778,SIMILAR_PERFORMANCE,0.87,CSMM 100;BEEE 200;CSKK 200;BQQQ 200;CSYY 200;CSKK 200-4;CSDD 200;CSXX 100;BUUU 100;BBBB 100-3;CSNN 100
CA68181,TT50674,SIMILAR_PERFORMANCE,0.84,CSMM 100;CSKK 200-4;CSXX 100;BUUU 100;BFFF 100-4-1;BWWW 200
CA68181,AT04654,SIMILAR_PERFORMANCE,0.82,CSMM 100;BFFF 100;BLLL 100;BEEE 200;BBBB 100;CSKK 200-4;CSDD 200;BBBB 100-3;CSKK 200;CSYY 200;BOOO 200-2
CA68181,AX59416,SIMILAR_PERFORMANCE,0.85,CSNN 100;BLLL 100;BEEE 200;CSDD 200;CSXX 100;BUUU 100;CSYY 200;BFFF 100-4-1
CA68181,ZX23568,SIMILAR_PERFORMANCE,0.82,BLLL 100;BBBB 100;CSMM 100;BMMM 200
CA68181,VD69513,SIMILAR_PERFORMANCE,0.73,CSMM 100;BMMM 200;CSKK 200;CSYY 200;BFFF 100-4-1
CA68181,RQ97671,SIMILAR_PERFORMANCE,0.92,BMMM 200;CSKK 200;CSMM 100;BFFF 100-4-1
CA68181,EH57320,SIMILAR_PERFORMANCE,0.8,CSMM 100;BFFF 100;BLLL 100;CSKK 200-4;BMMM 200;CSDD 200;BUUU 100;CSKK 200;BFFF 100-4-1
CA68181,TY50210,SIMILAR_PERFORMANCE,0.86,CSMM 100;BFFF 100;CSYY 200;CSKK 200-4;CSDD 200;CSXX 100;BUUU 100;CSKK 200;CSNN 100;BWWW 200-2;BFFF 100-4-1
CA68181,YA05268,SIMILAR_PERFORMANCE,0.92,CSYY 200;CSNN 100;BFFF 100
CA68181,NH76145,SIMILAR_PERFORMANCE,0.9,CSMM 100;BFFF 100;BEEE 200;CSDD 200;BBBB 100-3;CSYY 200;BWWW 200
CA68181,ZB31672,SIMILAR_PERFORMANCE,0.8,CSNN 100;CSMM 100;BMMM 200
CA68181,NL97742,SIMILAR_PERFORMANCE,0.93,CSMM 100;BLLL 100;CSKK 200-4;CSXX 100;BFFF 100-4-1
CA68181,VG44673,SIMILAR_PERFORMANCE,0.82,CSMM 100;BFFF 100;CSKK 200-4;BMMM 200;BBBB 100-3;BFFF 100-4-1
CA68181,FO42213,SIMILAR_PERFORMANCE,0.82,CSMM 100;BFFF 100;BUUU 100;BBBB 100-3;CSNN 100
CA68181,CB21150,SIMILAR_PERFORMANCE,0.88,CSMM 100;BFFF 100;BEEE 200;CSYY 200;BQQQ 200;CSKK 200-4;CSDD 200;BMMM 200;BUUU 100;BBBB 100-3;CSNN 100;BOOO 200-2;BFFF 100-4-1
CA68181,DG79155,SIMILAR_PERFORMANCE,0.84,CSMM 100;BFFF 100;CSXX 100;CSYY 200;BBBB 100;BBBB 100-3;CSDD 200;CSKK 200-4;BUUU 100;BMMM 200;CSKK 200;CSNN 100;BFFF 100-4-1;BWWW 200
CA68181,DM07361,SIMILAR_PERFORMANCE,0.89,BFFF 100;CSKK 200-4;BMMM 200;CSDD 200;BBBB 100-3;CSNN 100;BFFF 100-4-1
CA68181,RZ35866,SIMILAR_PERFORMANCE,0.88,CSMM 100;CSKK 200-4;CSDD 200;BMMM 200;CSYY 200;BOOO 200-2;BFFF 100-4-1
CA68181,UJ39627,SIMILAR_PERFORMANCE,0.83,BFFF 100;BLLL 100;BEEE 200;CSKK 200-4;CSDD 200;BUUU 100;BBBB 100-3;CSNN 100;BFFF 100-4-1;BWWW 200
CA68181,XN59291,SIMILAR_PERFORMANCE,0.84,CSMM 100;BFFF 100;BLLL 100;CSYY 200;CSXX 100;BUUU 100;CSNN 100;BFFF 100-4-1
CA68181,FW93042,SIMILAR_PERFORMANCE,0.85,BFFF 100;BEEE 200;BQQQ 200;CSKK 200-4;CSDD 200;BBBB 100-3;CSYY 200
CA68181,UR13988,SIMILAR_PERFORMANCE,0.85,CSMM 100;BEEE 200;CSYY 200;BQQQ 200;BBBB 100;BWWW 200-2;BBBB 100-3;BJJJ 300;CSKK 200-4;BUUU 100;BMMM 200;CSKK 200;CSNN 100;BOOO 200-2;BFFF 100-4-1
CA68181,WE73015,SIMILAR_PERFORMANCE,0.81,CSMM 100;CSYY 200;BQQQ 200;CSDD 200;BMMM 200;BUUU 100;BBBB 100-3;CSNN 100;BWWW 200
CA68181,MJ94243,SIMILAR_PERFORMANCE,0.76,CSMM 100;BQQQ 200;BBBB 100;BJJJ 300;BMMM 200;BUUU 100;BBBB 100-3;CSNN 100;BWWW 200-2;BFFF 100-4-1
CA68181,HJ69139,SIMILAR_PERFORMANCE,0.75,BUUU 100;BMMM 200;BFFF 100;BWWW 200
CA68181,DC45364,SIMILAR_PERFORMANCE,0.83,CSMM 100;BFFF 100;BEEE 200;CSXX 100;CSYY 200;BBBB 100;CSDD 200;BMMM 200;CSNN 100;BOOO 200-2;BFFF 100-4-1
CA68181,OB61296,SIMILAR_PERFORMANCE,0.88,CSMM 100;BLLL 100;BBBB 100;CSKK 200-4;CSXX 100;BBBB 100-3;CSYY 200;BFFF 100-4-1
CA68181,TC12494,SIMILAR_PERFORMANCE,0.84,BEEE 200;CSKK 200-4;BUUU 100;CSNN 100;BOOO 200-2
CA68181,SZ03494,SIMILAR_PERFORMANCE,0.81,CSNN 100;CSKK 200-4;BMMM 200
CA68181,NX25227,SIMILAR_PERFORMANCE,0.83,CSMM 100;BEEE 200;CSXX 100;CSYY 200;BJJJ 300;CSDD 200;CSKK 200-4;BUUU 100;BMMM 200;CSNN 100;BOOO 200-2;BFFF 100-4-1;BWWW 200
CA68181,VZ59801,SIMILAR_PERFORMANCE,0.82,CSMM 100;BFFF 100;BLLL 100;BEEE 200;CSYY 200;BQQQ 200;BBBB 100;BBBB 100-3;CSDD 200;CSKK 200-4;BUUU 100;BMMM 200;CSKK 200;CSNN 100;BOOO 200-2;BFFF 100-4-1;BWWW 200
CA68181,XI97692,SIMILAR_PERFORMANCE,0.84,CSYY 200;BMMM 200;CSDD 200;BFFF 100
CA68181,WD57286,SIMILAR_PERFORMANCE,0.82,CSMM 100;BFFF 100;BMMM 200;CSDD 200;CSNN 100;BOOO 200-2;BFFF 100-4-1
CA68181,ZF98446,SIMILAR_PERFORMANCE,0.81,BEEE 200;CSKK 200;CSYY 200;CSKK 200-4
CA68181,PO25294,SIMILAR_PERFORMANCE,0.72,CSMM 100;BLLL 100;BEEE 200;CSYY 200;CSKK 200-4;CSDD 200;BMMM 200;BUUU 100;CSNN 100;BFFF 100-4-1
CA68181,SJ51484,SIMILAR_PERFORMANCE,0.84,BBBB 100;BMMM 200;BUUU 100;CSYY 200;BFFF 100-4-1
CA68181,RZ25271,SIMILAR_PERFORMANCE,0.8,CSMM 100;BFFF 100;BEEE 200;CSXX 100;CSYY 200;BQQQ 200;BJJJ 300;CSDD 200;CSKK 200-4;BUUU 100;BMMM 200;BBBB 100-3;CSNN 100;BOOO 200-2;BFFF 100-4-1
CA68181,TO97483,SIMILAR_PERFORMANCE,0.68,CSMM 100;BQQQ 200;CSKK 200-4;BUUU 100;BBBB 100-3;CSYY 200
CA68181,IR65653,SIMILAR_PERFORMANCE,0.84,CSMM 100;BFFF 100;BLLL 100;CSDD 200;BFFF 100-4-1
CA68181,VA49867,SIMILAR_PERFORMANCE,0.84,CSMM 100;BFFF 100;BEEE 200;CSXX 100;CSYY 200;BJJJ 300;CSDD 200;BMMM 200;BUUU 100;CSKK 200;CSNN 100;BOOO 200-2;BFFF 100-4-1;BWWW 200
CA68181,BY74112,SIMILAR_PERFORMANCE,0.83,BFFF 100;BJJJ 300;BMMM 200;CSDD 200;BBBB 100-3;CSYY 200;BFFF 100-4-1
CA68181,SR01489,SIMILAR_PERFORMANCE,0.81,BEEE 200;BMMM 200;CSDD 200;BBBB 100-3;CSNN 100
CA68181,EG33172,SIMILAR_PERFORMANCE,0.88,CSMM 100;BEEE 200;BBBB 100-3;BFFF 100-4-1;BWWW 200
CA68181,ZK44547,SIMILAR_PERFORMANCE,0.78,BEEE 200;CSYY 200;BQQQ 200;CSKK 200-4;BMMM 200;CSDD 200;BBBB 100-3;CSNN 100
CA68181,BG57612,SIMILAR_PERFORMANCE,0.87,CSKK 200;BQQQ 200;BUUU 100;BBBB 100-3;CSNN 100;BFFF 100-4-1
CA68181,YJ48483,SIMILAR_PERFORMANCE,0.77,BUUU 100;CSKK 200;BWWW 200
CA68181,YP21996,SIMILAR_PERFORMANCE,0.81,CSMM 100;BFFF 100;BEEE 200;CSXX 100;CSYY 200;BQQQ 200;BBBB 100-3;BJJJ 300;CSDD 200;BUUU 100;CSKK 200-4;BMMM 200;CSKK 200;CSNN 100;BOOO 200-2;BFFF 100-4-1;BWWW 200
CA68181,PT53375,SIMILAR_PERFORMANCE,0.73,BEEE 200;CSKK 200;CSKK 200-4;CSDD 200;BBBB 100-3;CSNN 100;BFFF 100-4-1
CA68181,RY90049,SIMILAR_PERFORMANCE,0.81,CSMM 100;BLLL 100;BEEE 200;BBBB 100;CSKK 200-4;CSDD 200;BMMM 200;BUUU 100;CSKK 200;CSNN 100;BOOO 200-2
CA68181,DO92377,SIMILAR_PERFORMANCE,0.79,CSMM 100;BFFF 100;BEEE 200;CSYY 200;BQQQ 200;BBBB 100-3;BJJJ 300;CSDD 200;BUUU 100;CSKK 200-4;BMMM 200;CSKK 200;CSNN 100;BOOO 200-2;BFFF 100-4-1;BWWW 200
CA68181,JM63799,SIMILAR_PERFORMANCE,0.94,CSNN 100;CSMM 100;BEEE 200;CSKK 200;BBBB 100;BMMM 200;BBBB 100-3;CSYY 200;BFFF 100-4-1
CA68181,LF06366,SIMILAR_PERFORMANCE,1.0,BEEE 200;CSMM 100;BFFF 100-4-1
CA68181,GZ77459,SIMILAR_PERFORMANCE,0.79,BFFF 100;BEEE 200;BQQQ 200;CSDD 200;BMMM 200;BUUU 100;BBBB 100-3;CSYY 200;BWWW 200-2;BFFF 100-4-1
CA68181,SF03975,SIMILAR_PERFORMANCE,0.86,BFFF 100;BLLL 100;BMMM 200;CSXX 100;BUUU 100;CSNN 100
CA68181,XE47720,SIMILAR_PERFORMANCE,0.89,CSMM 100;BEEE 200;CSYY 200;BBBB 100-3;CSDD 200;CSKK 200-4;BUUU 100;BMMM 200;CSKK 200;CSNN 100;BFFF 100-4-1
