:START_ID(Student),:END_ID(Student),:TYPE,similarity:float
AL52206,EM51414,SIMILAR_LEARNING_STYLE,0.76
AL52206,ZN98617,SIMILAR_LEARNING_STYLE,0.73
AL52206,UV96616,SIMILAR_LEARNING_STYLE,0.94
AL52206,LO20555,SIMILAR_LEARNING_STYLE,0.69
AL52206,GW02967,SIMILAR_LEARNING_STYLE,0.93
AL52206,KV18230,SIMILAR_LEARNING_STYLE,0.82
AL52206,UJ39627,SIMILAR_LEARNING_STYLE,0.89
AL52206,TC65363,SIMILAR_LEARNING_STYLE,0.74
AL52206,AE64785,SIMILAR_LEARNING_STYLE,0.9
AL52206,DK15450,SIMILAR_LEARNING_STYLE,0.68
AL52206,VY95555,SIMILAR_LEARNING_STYLE,0.81
AL52206,GB80796,SIMILAR_LEARNING_STYLE,0.74
AL52206,KZ59336,SIMILAR_LEARNING_STYLE,0.81
AL52206,BU92698,SIMILAR_LEARNING_STYLE,0.8
CM57292,FE39595,SIMILAR_LEARNING_STYLE,0.93
CM57292,DM07361,SIMILAR_LEARNING_STYLE,0.86
CM57292,LF06366,SIMILAR_LEARNING_STYLE,0.88
CM57292,KN80663,SIMILAR_LEARNING_STYLE,0.71
CM57292,KG31369,SIMILAR_LEARNING_STYLE,0.82
CM57292,NL97742,SIMILAR_LEARNING_STYLE,0.74
CM57292,ZH45186,SIMILAR_LEARNING_STYLE,0.91
CM57292,DI09528,SIMILAR_LEARNING_STYLE,0.86
CM57292,PU57587,SIMILAR_LEARNING_STYLE,0.74
CM57292,VI06593,SIMILAR_LEARNING_STYLE,0.82
CM57292,BD62719,SIMILAR_LEARNING_STYLE,0.98
CM57292,TY50210,SIMILAR_LEARNING_STYLE,0.63
CM57292,PE65742,SIMILAR_LEARNING_STYLE,0.85
CM57292,SD25972,SIMILAR_LEARNING_STYLE,0.77
CM57292,GU21926,SIMILAR_LEARNING_STYLE,0.77
CM57292,DN92985,SIMILAR_LEARNING_STYLE,0.89
CM57292,IW07367,SIMILAR_LEARNING_STYLE,0.82
CM57292,NG33669,SIMILAR_LEARNING_STYLE,0.94
CM57292,SB94683,SIMILAR_LEARNING_STYLE,0.85
CM57292,IW41450,SIMILAR_LEARNING_STYLE,0.83
HY58388,TC31207,SIMILAR_LEARNING_STYLE,0.67
HY58388,QZ03697,SIMILAR_LEARNING_STYLE,0.69
HY58388,OQ44840,SIMILAR_LEARNING_STYLE,0.85
HY58388,SS69921,SIMILAR_LEARNING_STYLE,0.7
HY58388,VQ79337,SIMILAR_LEARNING_STYLE,0.7
HY58388,CK72745,SIMILAR_LEARNING_STYLE,0.74
HY58388,ZT52878,SIMILAR_LEARNING_STYLE,0.65
HY58388,YF89998,SIMILAR_LEARNING_STYLE,0.6
HY58388,PF08802,SIMILAR_LEARNING_STYLE,0.62
HY58388,FS13544,SIMILAR_LEARNING_STYLE,0.75
HY58388,IT08536,SIMILAR_LEARNING_STYLE,0.63
HY58388,OC67432,SIMILAR_LEARNING_STYLE,0.66
HY58388,MQ72273,SIMILAR_LEARNING_STYLE,0.76
HY58388,QG22242,SIMILAR_LEARNING_STYLE,0.68
HY58388,HU48348,SIMILAR_LEARNING_STYLE,0.7
HY58388,FU33854,SIMILAR_LEARNING_STYLE,0.62
HY58388,CY51450,SIMILAR_LEARNING_STYLE,0.69
HY58388,VI84485,SIMILAR_LEARNING_STYLE,0.78
HY58388,UU66077,SIMILAR_LEARNING_STYLE,0.6
HY58388,RH19879,SIMILAR_LEARNING_STYLE,0.74
UU66077,CW69531,SIMILAR_LEARNING_STYLE,0.66
UU66077,TG23068,SIMILAR_LEARNING_STYLE,0.79
UU66077,SJ78536,SIMILAR_LEARNING_STYLE,0.71
UU66077,XO13549,SIMILAR_LEARNING_STYLE,0.81
UU66077,NZ64391,SIMILAR_LEARNING_STYLE,0.78
UU66077,TO97483,SIMILAR_LEARNING_STYLE,0.63
UU66077,PN35535,SIMILAR_LEARNING_STYLE,0.96
UU66077,KO34569,SIMILAR_LEARNING_STYLE,0.71
UU66077,RZ35866,SIMILAR_LEARNING_STYLE,0.79
UU66077,ZP35243,SIMILAR_LEARNING_STYLE,0.73
UU66077,CU99187,SIMILAR_LEARNING_STYLE,0.86
UU66077,PT39830,SIMILAR_LEARNING_STYLE,0.69
UU66077,JZ76423,SIMILAR_LEARNING_STYLE,0.77
UU66077,RZ03987,SIMILAR_LEARNING_STYLE,0.83
UU66077,HU48348,SIMILAR_LEARNING_STYLE,0.76
UU66077,OO07376,SIMILAR_LEARNING_STYLE,0.88
UU66077,CG69223,SIMILAR_LEARNING_STYLE,0.7
UU66077,GI65613,SIMILAR_LEARNING_STYLE,0.64
UU66077,FE73591,SIMILAR_LEARNING_STYLE,0.85
UU66077,BU89813,SIMILAR_LEARNING_STYLE,0.67
HC89216,SU37219,SIMILAR_LEARNING_STYLE,0.73
HC89216,YC47807,SIMILAR_LEARNING_STYLE,0.82
HC89216,QR32776,SIMILAR_LEARNING_STYLE,0.63
HC89216,MW40082,SIMILAR_LEARNING_STYLE,0.74
HC89216,OC03480,SIMILAR_LEARNING_STYLE,0.69
HC89216,FM62039,SIMILAR_LEARNING_STYLE,0.8
HC89216,EE11092,SIMILAR_LEARNING_STYLE,0.69
HC89216,CY24226,SIMILAR_LEARNING_STYLE,0.71
HC89216,HN44844,SIMILAR_LEARNING_STYLE,0.65
HC89216,HN60547,SIMILAR_LEARNING_STYLE,0.69
HC89216,DQ20127,SIMILAR_LEARNING_STYLE,0.62
HC89216,FL71387,SIMILAR_LEARNING_STYLE,0.78
HC89216,EM51414,SIMILAR_LEARNING_STYLE,0.71
HC89216,KH81532,SIMILAR_LEARNING_STYLE,0.82
HC89216,DG79155,SIMILAR_LEARNING_STYLE,0.7
HC89216,IU80509,SIMILAR_LEARNING_STYLE,0.67
HC89216,ZK56915,SIMILAR_LEARNING_STYLE,0.57
HC89216,WK49977,SIMILAR_LEARNING_STYLE,0.91
HC89216,JI57714,SIMILAR_LEARNING_STYLE,0.68
HC89216,OC97848,SIMILAR_LEARNING_STYLE,0.63
FE73591,AC93731,SIMILAR_LEARNING_STYLE,0.94
FE73591,XO44507,SIMILAR_LEARNING_STYLE,0.78
FE73591,JH06745,SIMILAR_LEARNING_STYLE,0.8
FE73591,PP70050,SIMILAR_LEARNING_STYLE,0.88
FE73591,UU66077,SIMILAR_LEARNING_STYLE,0.7
FE73591,YF89998,SIMILAR_LEARNING_STYLE,0.89
FE73591,YZ21491,SIMILAR_LEARNING_STYLE,0.78
FE73591,ZA81303,SIMILAR_LEARNING_STYLE,0.8
FE73591,BY74112,SIMILAR_LEARNING_STYLE,0.92
FE73591,CW69531,SIMILAR_LEARNING_STYLE,0.95
FE73591,SX34576,SIMILAR_LEARNING_STYLE,0.87
FE73591,AJ92700,SIMILAR_LEARNING_STYLE,0.88
FE73591,BD36365,SIMILAR_LEARNING_STYLE,0.7
FE73591,NB47891,SIMILAR_LEARNING_STYLE,0.71
FE73591,FU33854,SIMILAR_LEARNING_STYLE,0.79
FE73591,MQ26631,SIMILAR_LEARNING_STYLE,0.86
FE73591,PN35535,SIMILAR_LEARNING_STYLE,0.86
FE73591,CG69223,SIMILAR_LEARNING_STYLE,0.91
FE73591,OO07376,SIMILAR_LEARNING_STYLE,0.81
FN76576,HY00945,SIMILAR_LEARNING_STYLE,0.91
FN76576,HN60547,SIMILAR_LEARNING_STYLE,0.78
FN76576,KZ59336,SIMILAR_LEARNING_STYLE,0.88
FN76576,QZ14534,SIMILAR_LEARNING_STYLE,0.71
FN76576,DQ20127,SIMILAR_LEARNING_STYLE,0.83
FN76576,DG79155,SIMILAR_LEARNING_STYLE,0.8
FN76576,OC97848,SIMILAR_LEARNING_STYLE,0.96
FN76576,DK15450,SIMILAR_LEARNING_STYLE,0.56
FN76576,BH60325,SIMILAR_LEARNING_STYLE,0.93
FN76576,MT88823,SIMILAR_LEARNING_STYLE,0.88
FN76576,QT04543,SIMILAR_LEARNING_STYLE,0.84
FN76576,ZY75863,SIMILAR_LEARNING_STYLE,0.75
FN76576,VY95555,SIMILAR_LEARNING_STYLE,0.83
FN76576,FM62039,SIMILAR_LEARNING_STYLE,0.72
FN76576,FS86092,SIMILAR_LEARNING_STYLE,0.85
FN76576,JB14114,SIMILAR_LEARNING_STYLE,0.7
FN76576,ZK56915,SIMILAR_LEARNING_STYLE,0.8
FN76576,NX25227,SIMILAR_LEARNING_STYLE,0.92
FN76576,AE64785,SIMILAR_LEARNING_STYLE,1.0
FN76576,SK84059,SIMILAR_LEARNING_STYLE,0.85
LQ33404,XK65524,SIMILAR_LEARNING_STYLE,0.67
LQ33404,FY05274,SIMILAR_LEARNING_STYLE,0.79
LQ33404,JG25721,SIMILAR_LEARNING_STYLE,0.76
LQ33404,PR16532,SIMILAR_LEARNING_STYLE,0.76
LQ33404,XB33746,SIMILAR_LEARNING_STYLE,0.81
LQ33404,IL57368,SIMILAR_LEARNING_STYLE,0.87
LQ33404,QL80482,SIMILAR_LEARNING_STYLE,0.76
LQ33404,KK03739,SIMILAR_LEARNING_STYLE,0.91
LQ33404,II56552,SIMILAR_LEARNING_STYLE,0.57
LQ33404,NY16190,SIMILAR_LEARNING_STYLE,0.85
LQ33404,ZW77948,SIMILAR_LEARNING_STYLE,0.63
LQ33404,HW79751,SIMILAR_LEARNING_STYLE,0.73
LQ33404,WS50710,SIMILAR_LEARNING_STYLE,0.65
LQ33404,QV59162,SIMILAR_LEARNING_STYLE,0.78
LQ33404,WK02572,SIMILAR_LEARNING_STYLE,0.86
LQ33404,VZ59801,SIMILAR_LEARNING_STYLE,0.64
LQ33404,IZ92462,SIMILAR_LEARNING_STYLE,0.66
LQ33404,DD35652,SIMILAR_LEARNING_STYLE,0.69
LQ33404,HN15580,SIMILAR_LEARNING_STYLE,0.7
LQ33404,JF99029,SIMILAR_LEARNING_STYLE,0.71
SK84059,FS86092,SIMILAR_LEARNING_STYLE,0.81
SK84059,AT58953,SIMILAR_LEARNING_STYLE,0.66
SK84059,FN76576,SIMILAR_LEARNING_STYLE,0.86
SK84059,JE79387,SIMILAR_LEARNING_STYLE,0.69
SK84059,JR83290,SIMILAR_LEARNING_STYLE,0.9
SK84059,ZK56915,SIMILAR_LEARNING_STYLE,0.75
SK84059,KH81532,SIMILAR_LEARNING_STYLE,0.86
SK84059,WU06122,SIMILAR_LEARNING_STYLE,0.9
SK84059,VQ63608,SIMILAR_LEARNING_STYLE,0.78
SK84059,EE11092,SIMILAR_LEARNING_STYLE,0.76
SK84059,DK15450,SIMILAR_LEARNING_STYLE,0.72
SK84059,WQ41021,SIMILAR_LEARNING_STYLE,0.91
SK84059,HF53129,SIMILAR_LEARNING_STYLE,0.95
SK84059,MU64758,SIMILAR_LEARNING_STYLE,0.6
SK84059,HN60547,SIMILAR_LEARNING_STYLE,0.74
SK84059,SW73040,SIMILAR_LEARNING_STYLE,0.75
SK84059,BH60325,SIMILAR_LEARNING_STYLE,0.9
SK84059,JB14114,SIMILAR_LEARNING_STYLE,0.83
SK84059,QR32776,SIMILAR_LEARNING_STYLE,0.66
SK84059,JQ80217,SIMILAR_LEARNING_STYLE,0.84
IT08536,TI12363,SIMILAR_LEARNING_STYLE,0.8
IT08536,TC31207,SIMILAR_LEARNING_STYLE,0.66
IT08536,VQ79337,SIMILAR_LEARNING_STYLE,0.78
IT08536,SX34576,SIMILAR_LEARNING_STYLE,0.85
IT08536,UU66077,SIMILAR_LEARNING_STYLE,0.74
IT08536,TW42275,SIMILAR_LEARNING_STYLE,0.81
IT08536,FE73591,SIMILAR_LEARNING_STYLE,0.84
IT08536,XN59291,SIMILAR_LEARNING_STYLE,0.94
IT08536,NB47891,SIMILAR_LEARNING_STYLE,0.85
IT08536,RZ35866,SIMILAR_LEARNING_STYLE,0.64
IT08536,CR57694,SIMILAR_LEARNING_STYLE,0.63
IT08536,YZ21491,SIMILAR_LEARNING_STYLE,0.75
IT08536,MQ26631,SIMILAR_LEARNING_STYLE,0.87
IT08536,AK53068,SIMILAR_LEARNING_STYLE,0.59
IT08536,LQ71329,SIMILAR_LEARNING_STYLE,0.83
IT08536,PP70050,SIMILAR_LEARNING_STYLE,0.78
IT08536,FY75087,SIMILAR_LEARNING_STYLE,0.71
IT08536,SG38138,SIMILAR_LEARNING_STYLE,0.79
IT08536,FS13544,SIMILAR_LEARNING_STYLE,0.61
IT08536,HU48348,SIMILAR_LEARNING_STYLE,0.81
LW80116,BU89813,SIMILAR_LEARNING_STYLE,0.81
LW80116,FY75087,SIMILAR_LEARNING_STYLE,0.78
LW80116,OX00259,SIMILAR_LEARNING_STYLE,0.72
LW80116,IT08536,SIMILAR_LEARNING_STYLE,0.64
LW80116,CR57694,SIMILAR_LEARNING_STYLE,0.75
LW80116,DT65721,SIMILAR_LEARNING_STYLE,0.84
LW80116,AE85562,SIMILAR_LEARNING_STYLE,0.64
LW80116,UU66077,SIMILAR_LEARNING_STYLE,0.75
LW80116,GQ32569,SIMILAR_LEARNING_STYLE,0.64
LW80116,PN35535,SIMILAR_LEARNING_STYLE,0.78
LW80116,CU99187,SIMILAR_LEARNING_STYLE,0.69
LW80116,PP70050,SIMILAR_LEARNING_STYLE,0.83
LW80116,ZP35243,SIMILAR_LEARNING_STYLE,0.67
LW80116,FE73591,SIMILAR_LEARNING_STYLE,0.67
LW80116,AK53068,SIMILAR_LEARNING_STYLE,0.92
LW80116,MD67814,SIMILAR_LEARNING_STYLE,0.66
LW80116,VQ79337,SIMILAR_LEARNING_STYLE,0.59
LW80116,KK78622,SIMILAR_LEARNING_STYLE,0.78
LW80116,QK77308,SIMILAR_LEARNING_STYLE,0.77
LW80116,NB59956,SIMILAR_LEARNING_STYLE,0.63
IZ12525,EG34830,SIMILAR_LEARNING_STYLE,0.57
IZ12525,WK02572,SIMILAR_LEARNING_STYLE,0.66
IZ12525,NZ52188,SIMILAR_LEARNING_STYLE,0.65
IZ12525,QL80482,SIMILAR_LEARNING_STYLE,0.74
IZ12525,DD35652,SIMILAR_LEARNING_STYLE,0.7
IZ12525,XB33746,SIMILAR_LEARNING_STYLE,0.63
IZ12525,QJ54510,SIMILAR_LEARNING_STYLE,0.73
IZ12525,VD72923,SIMILAR_LEARNING_STYLE,0.84
IZ12525,BJ86542,SIMILAR_LEARNING_STYLE,0.76
IZ12525,YX71432,SIMILAR_LEARNING_STYLE,0.72
IZ12525,WJ04944,SIMILAR_LEARNING_STYLE,0.66
IZ12525,IO58156,SIMILAR_LEARNING_STYLE,0.64
IZ12525,HD07658,SIMILAR_LEARNING_STYLE,0.64
IZ12525,DU51911,SIMILAR_LEARNING_STYLE,0.81
IZ12525,TR47137,SIMILAR_LEARNING_STYLE,0.64
IZ12525,VT29650,SIMILAR_LEARNING_STYLE,0.84
IZ12525,DB17186,SIMILAR_LEARNING_STYLE,0.6
IZ12525,CB21150,SIMILAR_LEARNING_STYLE,0.81
IZ12525,NK31822,SIMILAR_LEARNING_STYLE,0.73
IZ12525,VU22493,SIMILAR_LEARNING_STYLE,0.75
YF89998,XO13549,SIMILAR_LEARNING_STYLE,0.88
YF89998,VQ79337,SIMILAR_LEARNING_STYLE,0.81
YF89998,PP70050,SIMILAR_LEARNING_STYLE,0.73
YF89998,AE85562,SIMILAR_LEARNING_STYLE,0.73
YF89998,ES64836,SIMILAR_LEARNING_STYLE,0.63
YF89998,JJ60326,SIMILAR_LEARNING_STYLE,0.79
YF89998,EA68520,SIMILAR_LEARNING_STYLE,0.76
YF89998,PI39753,SIMILAR_LEARNING_STYLE,0.76
YF89998,GQ32569,SIMILAR_LEARNING_STYLE,0.8
YF89998,LY59149,SIMILAR_LEARNING_STYLE,0.92
YF89998,BY74112,SIMILAR_LEARNING_STYLE,0.92
YF89998,TI12363,SIMILAR_LEARNING_STYLE,0.97
YF89998,KK78622,SIMILAR_LEARNING_STYLE,0.85
YF89998,AK53068,SIMILAR_LEARNING_STYLE,0.74
YF89998,TW42275,SIMILAR_LEARNING_STYLE,0.79
YF89998,OL33726,SIMILAR_LEARNING_STYLE,0.82
YF89998,AA51648,SIMILAR_LEARNING_STYLE,0.84
YF89998,NZ64391,SIMILAR_LEARNING_STYLE,0.71
YF89998,GI65613,SIMILAR_LEARNING_STYLE,0.81
YF89998,HY58388,SIMILAR_LEARNING_STYLE,0.67
SK03217,VU22493,SIMILAR_LEARNING_STYLE,0.72
SK03217,RX04008,SIMILAR_LEARNING_STYLE,0.73
SK03217,NA49258,SIMILAR_LEARNING_STYLE,0.65
SK03217,LW44425,SIMILAR_LEARNING_STYLE,0.73
SK03217,NZ52188,SIMILAR_LEARNING_STYLE,0.85
SK03217,QA94276,SIMILAR_LEARNING_STYLE,0.69
SK03217,WB90336,SIMILAR_LEARNING_STYLE,0.75
SK03217,DB17186,SIMILAR_LEARNING_STYLE,0.92
SK03217,EW62916,SIMILAR_LEARNING_STYLE,0.75
SK03217,TF01851,SIMILAR_LEARNING_STYLE,0.57
SK03217,HD07658,SIMILAR_LEARNING_STYLE,0.91
SK03217,BG39832,SIMILAR_LEARNING_STYLE,0.85
SK03217,IQ69155,SIMILAR_LEARNING_STYLE,0.95
SK03217,IS25553,SIMILAR_LEARNING_STYLE,0.71
SK03217,QJ54510,SIMILAR_LEARNING_STYLE,0.96
SK03217,PU04531,SIMILAR_LEARNING_STYLE,0.82
SK03217,DJ81753,SIMILAR_LEARNING_STYLE,0.86
SK03217,CB21150,SIMILAR_LEARNING_STYLE,0.86
SK03217,QV59162,SIMILAR_LEARNING_STYLE,0.66
SK03217,VG44673,SIMILAR_LEARNING_STYLE,0.71
HI69027,DH09821,SIMILAR_LEARNING_STYLE,0.73
HI69027,VG44673,SIMILAR_LEARNING_STYLE,0.82
HI69027,VS85013,SIMILAR_LEARNING_STYLE,0.77
HI69027,CP26945,SIMILAR_LEARNING_STYLE,0.58
HI69027,PE81878,SIMILAR_LEARNING_STYLE,0.64
HI69027,QY70161,SIMILAR_LEARNING_STYLE,0.74
HI69027,XJ93801,SIMILAR_LEARNING_STYLE,0.77
HI69027,GQ22124,SIMILAR_LEARNING_STYLE,0.76
HI69027,MJ94243,SIMILAR_LEARNING_STYLE,0.77
HI69027,UZ01778,SIMILAR_LEARNING_STYLE,0.64
HI69027,HN15580,SIMILAR_LEARNING_STYLE,0.77
HI69027,HD07658,SIMILAR_LEARNING_STYLE,0.78
HI69027,VT29650,SIMILAR_LEARNING_STYLE,0.66
HI69027,IG83530,SIMILAR_LEARNING_STYLE,0.65
HI69027,TF01851,SIMILAR_LEARNING_STYLE,0.84
HI69027,SJ51484,SIMILAR_LEARNING_STYLE,0.73
HI69027,NX90855,SIMILAR_LEARNING_STYLE,0.76
HI69027,ZX23568,SIMILAR_LEARNING_STYLE,0.57
HI69027,CV73907,SIMILAR_LEARNING_STYLE,0.68
HI69027,VD72923,SIMILAR_LEARNING_STYLE,0.74
MG74007,HE65438,SIMILAR_LEARNING_STYLE,0.75
MG74007,VP22144,SIMILAR_LEARNING_STYLE,0.67
MG74007,DQ20127,SIMILAR_LEARNING_STYLE,0.72
MG74007,SK84059,SIMILAR_LEARNING_STYLE,0.75
MG74007,VQ81913,SIMILAR_LEARNING_STYLE,0.85
MG74007,HY00945,SIMILAR_LEARNING_STYLE,0.73
MG74007,WB63283,SIMILAR_LEARNING_STYLE,0.71
MG74007,IL37355,SIMILAR_LEARNING_STYLE,0.82
MG74007,CY24226,SIMILAR_LEARNING_STYLE,0.67
MG74007,PG60281,SIMILAR_LEARNING_STYLE,0.76
MG74007,JE79387,SIMILAR_LEARNING_STYLE,0.64
MG74007,HF53129,SIMILAR_LEARNING_STYLE,0.87
MG74007,IU38472,SIMILAR_LEARNING_STYLE,0.72
MG74007,XR19287,SIMILAR_LEARNING_STYLE,0.73
MG74007,KX79201,SIMILAR_LEARNING_STYLE,0.74
MG74007,LP43423,SIMILAR_LEARNING_STYLE,0.66
MG74007,NX25227,SIMILAR_LEARNING_STYLE,0.76
MG74007,MN68352,SIMILAR_LEARNING_STYLE,0.8
MG74007,AP32436,SIMILAR_LEARNING_STYLE,0.65
MG74007,MU64758,SIMILAR_LEARNING_STYLE,0.72
NK31822,QS14806,SIMILAR_LEARNING_STYLE,0.77
NK31822,DQ68356,SIMILAR_LEARNING_STYLE,0.71
NK31822,GQ22124,SIMILAR_LEARNING_STYLE,0.86
NK31822,II56552,SIMILAR_LEARNING_STYLE,0.75
NK31822,VG44673,SIMILAR_LEARNING_STYLE,0.6
NK31822,XK65524,SIMILAR_LEARNING_STYLE,0.66
NK31822,SK03217,SIMILAR_LEARNING_STYLE,0.76
NK31822,YJ48483,SIMILAR_LEARNING_STYLE,0.83
NK31822,YP21996,SIMILAR_LEARNING_STYLE,0.63
NK31822,NX90855,SIMILAR_LEARNING_STYLE,0.87
NK31822,DB17186,SIMILAR_LEARNING_STYLE,0.58
NK31822,YX25736,SIMILAR_LEARNING_STYLE,0.65
NK31822,BM31946,SIMILAR_LEARNING_STYLE,0.61
NK31822,ZB31672,SIMILAR_LEARNING_STYLE,0.73
NK31822,VU22493,SIMILAR_LEARNING_STYLE,0.76
NK31822,HN15580,SIMILAR_LEARNING_STYLE,0.84
NK31822,TW35854,SIMILAR_LEARNING_STYLE,0.64
NK31822,CB21150,SIMILAR_LEARNING_STYLE,0.7
NK31822,HW79751,SIMILAR_LEARNING_STYLE,0.86
VY95555,TO03487,SIMILAR_LEARNING_STYLE,0.87
VY95555,WU06122,SIMILAR_LEARNING_STYLE,0.85
VY95555,QR32776,SIMILAR_LEARNING_STYLE,0.71
VY95555,MR93262,SIMILAR_LEARNING_STYLE,0.92
VY95555,YL43044,SIMILAR_LEARNING_STYLE,0.67
VY95555,GW02967,SIMILAR_LEARNING_STYLE,0.8
VY95555,ZK56915,SIMILAR_LEARNING_STYLE,0.73
VY95555,KH81532,SIMILAR_LEARNING_STYLE,0.79
VY95555,PG60281,SIMILAR_LEARNING_STYLE,0.88
VY95555,NX25227,SIMILAR_LEARNING_STYLE,0.83
VY95555,EM51414,SIMILAR_LEARNING_STYLE,0.72
VY95555,HC89216,SIMILAR_LEARNING_STYLE,0.62
VY95555,XM15226,SIMILAR_LEARNING_STYLE,0.74
VY95555,KX79201,SIMILAR_LEARNING_STYLE,0.71
VY95555,IU38472,SIMILAR_LEARNING_STYLE,0.85
VY95555,XR19287,SIMILAR_LEARNING_STYLE,0.84
VY95555,DK15450,SIMILAR_LEARNING_STYLE,0.57
VY95555,KZ59336,SIMILAR_LEARNING_STYLE,0.89
VY95555,DG79155,SIMILAR_LEARNING_STYLE,0.82
VY95555,AE64785,SIMILAR_LEARNING_STYLE,0.94
JB14114,FE27724,SIMILAR_LEARNING_STYLE,0.91
JB14114,WE73015,SIMILAR_LEARNING_STYLE,0.82
JB14114,AW60788,SIMILAR_LEARNING_STYLE,0.83
JB14114,MT88823,SIMILAR_LEARNING_STYLE,0.82
JB14114,VS55317,SIMILAR_LEARNING_STYLE,0.8
JB14114,IQ88011,SIMILAR_LEARNING_STYLE,0.84
JB14114,ZN98617,SIMILAR_LEARNING_STYLE,0.82
JB14114,YC47807,SIMILAR_LEARNING_STYLE,0.6
JB14114,ZK56915,SIMILAR_LEARNING_STYLE,0.81
JB14114,UB62958,SIMILAR_LEARNING_STYLE,0.84
JB14114,LO20555,SIMILAR_LEARNING_STYLE,0.75
JB14114,BH60325,SIMILAR_LEARNING_STYLE,0.75
JB14114,OD41035,SIMILAR_LEARNING_STYLE,0.78
JB14114,TT50674,SIMILAR_LEARNING_STYLE,0.71
JB14114,MF18990,SIMILAR_LEARNING_STYLE,0.6
JB14114,PG60281,SIMILAR_LEARNING_STYLE,0.78
JB14114,LI90466,SIMILAR_LEARNING_STYLE,0.61
JB14114,IU38472,SIMILAR_LEARNING_STYLE,0.8
JB14114,VQ63608,SIMILAR_LEARNING_STYLE,0.75
JB14114,RQ97671,SIMILAR_LEARNING_STYLE,0.75
OO07376,PF08802,SIMILAR_LEARNING_STYLE,0.78
OO07376,KN37201,SIMILAR_LEARNING_STYLE,0.82
OO07376,GI65613,SIMILAR_LEARNING_STYLE,0.77
OO07376,VG91971,SIMILAR_LEARNING_STYLE,0.94
OO07376,EA68520,SIMILAR_LEARNING_STYLE,0.76
OO07376,FU33854,SIMILAR_LEARNING_STYLE,0.79
OO07376,OX00259,SIMILAR_LEARNING_STYLE,0.75
OO07376,ZP35243,SIMILAR_LEARNING_STYLE,0.83
OO07376,TC31207,SIMILAR_LEARNING_STYLE,0.86
OO07376,XO44507,SIMILAR_LEARNING_STYLE,0.66
OO07376,VR26315,SIMILAR_LEARNING_STYLE,0.87
OO07376,IT08536,SIMILAR_LEARNING_STYLE,0.77
OO07376,JH06745,SIMILAR_LEARNING_STYLE,0.81
OO07376,HU48348,SIMILAR_LEARNING_STYLE,0.81
OO07376,PT39830,SIMILAR_LEARNING_STYLE,0.73
OO07376,XN59291,SIMILAR_LEARNING_STYLE,0.77
OO07376,KK78622,SIMILAR_LEARNING_STYLE,0.69
OO07376,OC67432,SIMILAR_LEARNING_STYLE,0.8
OO07376,RZ03987,SIMILAR_LEARNING_STYLE,0.78
OO07376,SS69921,SIMILAR_LEARNING_STYLE,0.82
ZK56915,WQ41021,SIMILAR_LEARNING_STYLE,0.83
ZK56915,KV18230,SIMILAR_LEARNING_STYLE,0.83
ZK56915,KZ59336,SIMILAR_LEARNING_STYLE,0.74
ZK56915,IU80509,SIMILAR_LEARNING_STYLE,0.78
ZK56915,VP22144,SIMILAR_LEARNING_STYLE,0.57
ZK56915,JF32745,SIMILAR_LEARNING_STYLE,0.73
ZK56915,ZY75863,SIMILAR_LEARNING_STYLE,0.59
ZK56915,IU38472,SIMILAR_LEARNING_STYLE,0.7
ZK56915,AW34826,SIMILAR_LEARNING_STYLE,0.86
ZK56915,GW02967,SIMILAR_LEARNING_STYLE,0.8
ZK56915,EE11092,SIMILAR_LEARNING_STYLE,0.86
ZK56915,TT50674,SIMILAR_LEARNING_STYLE,0.72
ZK56915,HY00945,SIMILAR_LEARNING_STYLE,0.84
ZK56915,TO03487,SIMILAR_LEARNING_STYLE,0.85
ZK56915,XM54484,SIMILAR_LEARNING_STYLE,0.76
ZK56915,KH81532,SIMILAR_LEARNING_STYLE,0.59
ZK56915,MR93262,SIMILAR_LEARNING_STYLE,0.84
ZK56915,OC97848,SIMILAR_LEARNING_STYLE,0.77
ZK56915,NJ55375,SIMILAR_LEARNING_STYLE,0.73
ZK56915,UV96616,SIMILAR_LEARNING_STYLE,0.78
MX60432,XI97692,SIMILAR_LEARNING_STYLE,0.67
MX60432,PT07244,SIMILAR_LEARNING_STYLE,0.67
MX60432,PN35535,SIMILAR_LEARNING_STYLE,0.74
MX60432,SS69921,SIMILAR_LEARNING_STYLE,0.91
MX60432,LQ71329,SIMILAR_LEARNING_STYLE,0.59
MX60432,RZ35866,SIMILAR_LEARNING_STYLE,0.8
MX60432,CR57694,SIMILAR_LEARNING_STYLE,0.85
MX60432,NB47891,SIMILAR_LEARNING_STYLE,0.7
MX60432,QM06211,SIMILAR_LEARNING_STYLE,0.76
MX60432,AC93731,SIMILAR_LEARNING_STYLE,0.75
MX60432,CY51450,SIMILAR_LEARNING_STYLE,0.71
MX60432,KK78622,SIMILAR_LEARNING_STYLE,0.75
MX60432,VP13892,SIMILAR_LEARNING_STYLE,0.69
MX60432,VI84485,SIMILAR_LEARNING_STYLE,0.62
MX60432,GQ32569,SIMILAR_LEARNING_STYLE,0.61
MX60432,QZ03697,SIMILAR_LEARNING_STYLE,0.7
MX60432,XB95601,SIMILAR_LEARNING_STYLE,0.71
MX60432,JJ60326,SIMILAR_LEARNING_STYLE,0.7
MX60432,QK77308,SIMILAR_LEARNING_STYLE,0.86
MX60432,QG22242,SIMILAR_LEARNING_STYLE,0.74
