:START_ID(Course),:END_ID(Course),:TYPE,similarity:float
CSZZ 100,CSQQ 400,SIMILAR_CONTENT,0.33
CSZZ 100,CSVV 200,SIMILAR_CONTENT,0.47
CSZZ 100,CSSS 100,SIMILAR_CONTENT,0.46
CSZZ 100,CSMM 100,SIMILAR_CONTENT,0.47
CSZZ 100,BFFF 100,SIMILAR_CONTENT,0.41
CSZZ 100,BHHH 100,SIMILAR_CONTENT,0.47
CSZZ 100,BEEE 100,SIMILAR_CONTENT,0.39
CSZZ 100,BFFF 100-4,SIMILAR_CONTENT,0.46
CSZZ 100,CSRR 300-2,SIMILAR_CONTENT,0.44
CSVV 200,CSXX 200,SIMILAR_CONTENT,0.6
CSVV 200,CSJJ 100,SIMILAR_CONTENT,0.39
CSVV 200,CSBB 200,SIMILAR_CONTENT,0.37
CSVV 200,CSAA 300-4,SIMILAR_CONTENT,0.12
CSVV 200,CSOO 300-9,SIMILAR_CONTENT,0.24
CSVV 200,CSKK 200-4,SIMILAR_CONTENT,0.53
CSVV 200,CSPP 200,SIMILAR_CONTENT,0.54
CSVV 200,CSXX 100,SIMILAR_CONTENT,0.35
CSVV 200,CSQQ 400,SIMILAR_CONTENT,0.33
CSVV 200,CSMM 100,SIMILAR_CONTENT,0.44
CSVV 200,CSUU 200,SIMILAR_CONTENT,0.57
CSVV 200,CSYY 200-1,SIMILAR_CONTENT,0.58
CSVV 200,BQQQ 200,SIMILAR_CONTENT,0.31
BFFF 100,BCCC 200,SIMILAR_CONTENT,0.29
BFFF 100,BMMM 200,SIMILAR_CONTENT,0.27
BFFF 100,BOOO 200-2,SIMILAR_CONTENT,0.43
BFFF 100,BEEE 300,SIMILAR_CONTENT,0.66
BFFF 100,BKKK 300,SIMILAR_CONTENT,0.47
BFFF 100,BGGG 300-2,SIMILAR_CONTENT,0.36
BFFF 100,BGGG 300-1,SIMILAR_CONTENT,0.39
BFFF 100,BFFF 400,SIMILAR_CONTENT,0.47
BFFF 100,BUUU 200,SIMILAR_CONTENT,0.47
BFFF 100,BIII 200,SIMILAR_CONTENT,0.41
BFFF 100,BRRR 300,SIMILAR_CONTENT,0.46
BFFF 100,BPPP 400,SIMILAR_CONTENT,0.37
BFFF 100,BBBB 100-3,SIMILAR_CONTENT,0.59
BFFF 100,BEEE 100,SIMILAR_CONTENT,0.56
BFFF 100,BZZZ 400-3,SIMILAR_CONTENT,0.32
BFFF 100,BUUU 100,SIMILAR_CONTENT,0.49
BFFF 100,BDDD 400,SIMILAR_CONTENT,0.45
BFFF 100,CSVV 100,SIMILAR_CONTENT,0.52
BFFF 100,CSZZ 100,SIMILAR_CONTENT,0.3
BQQQ 300,BXXX 200,SIMILAR_CONTENT,0.22
BQQQ 300,BTTT 300,SIMILAR_CONTENT,0.77
BQQQ 300,BFFF 300-2,SIMILAR_CONTENT,0.45
BQQQ 300,BBBB 200-9,SIMILAR_CONTENT,0.75
BQQQ 300,BIII 200,SIMILAR_CONTENT,0.47
BQQQ 300,BQQQ 200,SIMILAR_CONTENT,0.42
BQQQ 300,BQQQ 300-9,SIMILAR_CONTENT,0.49
BQQQ 300,BWWW 200,SIMILAR_CONTENT,0.39
BQQQ 300,BYYY 200,SIMILAR_CONTENT,0.47
BQQQ 300,BZZZ 400,SIMILAR_CONTENT,0.38
BQQQ 300,BMMM 100,SIMILAR_CONTENT,0.36
BQQQ 300,BLLL 100,SIMILAR_CONTENT,0.42
BQQQ 300,CSVV 300,SIMILAR_CONTENT,0.44
BQQQ 300,CSKK 300,SIMILAR_CONTENT,0.42
BFFF 400,BBBB 100,SIMILAR_CONTENT,0.22
BFFF 400,BIII 200,SIMILAR_CONTENT,0.37
BFFF 400,BRRR 300,SIMILAR_CONTENT,0.42
BFFF 400,BFFF 300,SIMILAR_CONTENT,0.11
BFFF 400,BMMM 200,SIMILAR_CONTENT,0.52
BFFF 400,BWWW 200,SIMILAR_CONTENT,0.78
BFFF 400,BWWW 200-2,SIMILAR_CONTENT,0.68
BFFF 400,BUUU 300,SIMILAR_CONTENT,0.38
BFFF 400,BPPP 400,SIMILAR_CONTENT,0.57
BFFF 400,BLLL 100,SIMILAR_CONTENT,0.41
BFFF 400,BUUU 100,SIMILAR_CONTENT,0.4
BFFF 400,BKKK 300,SIMILAR_CONTENT,0.45
BFFF 400,BFFF 100-4-1,SIMILAR_CONTENT,0.36
BFFF 400,BNNN 400,SIMILAR_CONTENT,0.51
BUUU 200,BMMM 200,SIMILAR_CONTENT,0.68
BUUU 200,BOOO 200-2,SIMILAR_CONTENT,0.43
BUUU 200,BFFF 300-2,SIMILAR_CONTENT,0.23
BUUU 200,BGGG 300-2,SIMILAR_CONTENT,0.35
BUUU 200,BGGG 300-1,SIMILAR_CONTENT,0.66
BUUU 200,BFFF 400,SIMILAR_CONTENT,0.45
BUUU 200,BBBB 100,SIMILAR_CONTENT,0.32
BUUU 200,BUUU 300,SIMILAR_CONTENT,0.45
BUUU 200,BRRR 300,SIMILAR_CONTENT,0.49
BUUU 200,BTTT 300,SIMILAR_CONTENT,0.33
BUUU 200,BMMM 100,SIMILAR_CONTENT,0.43
BUUU 200,BHHH 100,SIMILAR_CONTENT,0.46
BUUU 200,BLLL 100,SIMILAR_CONTENT,0.49
BUUU 200,BWWW 200-2,SIMILAR_CONTENT,0.41
BUUU 200,CSKK 200,SIMILAR_CONTENT,0.33
BUUU 200,CSZZ 200,SIMILAR_CONTENT,0.43
BUUU 200,CSXX 200,SIMILAR_CONTENT,0.37
BUUU 200,CSYY 200-1,SIMILAR_CONTENT,0.46
BUUU 200,CSVV 200,SIMILAR_CONTENT,0.4
BUUU 200,BEEE 200,SIMILAR_CONTENT,0.41
BUUU 200,BNNN 200-7,SIMILAR_CONTENT,0.54
BUUU 200,BBBB 200-9,SIMILAR_CONTENT,0.4
BBBB 100,BXXX 200,SIMILAR_CONTENT,0.34
BBBB 100,BZZZ 400,SIMILAR_CONTENT,0.49
BBBB 100,BFFF 100-4,SIMILAR_CONTENT,0.62
BBBB 100,BNNN 400,SIMILAR_CONTENT,0.67
BBBB 100,BFFF 400,SIMILAR_CONTENT,0.39
BBBB 100,BUUU 200,SIMILAR_CONTENT,0.41
BBBB 100,BIII 200,SIMILAR_CONTENT,0.42
BBBB 100,BCCC 200,SIMILAR_CONTENT,0.44
BBBB 100,BOOO 200,SIMILAR_CONTENT,0.44
BBBB 100,BGGG 300,SIMILAR_CONTENT,0.47
BBBB 100,BEEE 200,SIMILAR_CONTENT,0.47
BBBB 100,BUUU 100,SIMILAR_CONTENT,0.48
BBBB 100,BDDD 400,SIMILAR_CONTENT,0.35
BBBB 100,BSSS 300,SIMILAR_CONTENT,0.31
BBBB 100,CSJJ 100,SIMILAR_CONTENT,0.43
BBBB 100,BFFF 100,SIMILAR_CONTENT,0.43
BBBB 100,BEEE 100,SIMILAR_CONTENT,0.48
BJJJ 300,BBBB 100,SIMILAR_CONTENT,0.38
BJJJ 300,BZZZ 400-3,SIMILAR_CONTENT,0.41
BJJJ 300,BGGG 300-2,SIMILAR_CONTENT,0.48
BJJJ 300,BUUU 200,SIMILAR_CONTENT,0.41
BJJJ 300,BFFF 300,SIMILAR_CONTENT,0.52
BJJJ 300,BUUU 300-4,SIMILAR_CONTENT,0.5
BJJJ 300,BEEE 100,SIMILAR_CONTENT,0.32
BJJJ 300,BFFF 100-4-1,SIMILAR_CONTENT,0.31
BJJJ 300,CSNN 300,SIMILAR_CONTENT,0.34
BJJJ 300,CSRR 300-6,SIMILAR_CONTENT,0.46
BJJJ 300,CSKK 300,SIMILAR_CONTENT,0.38
BJJJ 300,CSGG 300-8,SIMILAR_CONTENT,0.38
BJJJ 300,BQQQ 300,SIMILAR_CONTENT,0.41
BJJJ 300,BTTT 300,SIMILAR_CONTENT,0.45
BJJJ 300,BGGG 300,SIMILAR_CONTENT,0.49
BJJJ 300,BQQQ 300-9,SIMILAR_CONTENT,0.51
BIII 200,BRRR 300,SIMILAR_CONTENT,0.21
BIII 200,BMMM 200,SIMILAR_CONTENT,0.67
BIII 200,BNNN 200,SIMILAR_CONTENT,0.58
BIII 200,BUUU 100,SIMILAR_CONTENT,0.76
BIII 200,BQQQ 300,SIMILAR_CONTENT,0.32
BIII 200,BFFF 400,SIMILAR_CONTENT,0.43
BIII 200,BJJJ 300,SIMILAR_CONTENT,0.36
BIII 200,BCCC 200,SIMILAR_CONTENT,0.52
BIII 200,BWWW 200,SIMILAR_CONTENT,0.49
BIII 200,BNNN 200-7,SIMILAR_CONTENT,0.6
BIII 200,BEEE 100,SIMILAR_CONTENT,0.34
BIII 200,BSSS 100,SIMILAR_CONTENT,0.37
BIII 200,BDDD 400,SIMILAR_CONTENT,0.39
BIII 200,BKKK 300,SIMILAR_CONTENT,0.39
BIII 200,BFFF 100-4,SIMILAR_CONTENT,0.48
BIII 200,BSSS 300,SIMILAR_CONTENT,0.36
BIII 200,BNNN 400,SIMILAR_CONTENT,0.49
BIII 200,CSUU 200,SIMILAR_CONTENT,0.43
BIII 200,BXXX 200,SIMILAR_CONTENT,0.42
BCCC 200,BOOO 200,SIMILAR_CONTENT,0.25
BCCC 200,BIII 300,SIMILAR_CONTENT,0.4
BCCC 200,BKKK 300,SIMILAR_CONTENT,0.32
BCCC 200,BFFF 100-4-1,SIMILAR_CONTENT,0.72
BCCC 200,BNNN 400,SIMILAR_CONTENT,0.11
BCCC 200,BQQQ 300,SIMILAR_CONTENT,0.39
BCCC 200,BFFF 300,SIMILAR_CONTENT,0.46
BCCC 200,BBBB 200,SIMILAR_CONTENT,0.41
BCCC 200,BQQQ 200,SIMILAR_CONTENT,0.46
BCCC 200,BNNN 200,SIMILAR_CONTENT,0.44
BCCC 200,BOOO 200-2,SIMILAR_CONTENT,0.54
BCCC 200,BYYY 200,SIMILAR_CONTENT,0.54
BCCC 200,BUUU 300-4,SIMILAR_CONTENT,0.53
BCCC 200,BSSS 300,SIMILAR_CONTENT,0.37
BCCC 200,CSKK 200-4,SIMILAR_CONTENT,0.5
BCCC 200,BUUU 200,SIMILAR_CONTENT,0.48
BCCC 200,BXXX 200,SIMILAR_CONTENT,0.6
BCCC 200,BWWW 200-2,SIMILAR_CONTENT,0.54
BCCC 200,BBBB 200-9,SIMILAR_CONTENT,0.41
BCCC 200,BPPP 400,SIMILAR_CONTENT,0.42
BOOO 200,BFFF 300,SIMILAR_CONTENT,0.4
BOOO 200,BIII 300,SIMILAR_CONTENT,0.19
BOOO 200,BYYY 200,SIMILAR_CONTENT,0.55
BOOO 200,BNNN 200-7,SIMILAR_CONTENT,0.22
BOOO 200,BWWW 200-2,SIMILAR_CONTENT,0.29
BOOO 200,BBBB 200-9,SIMILAR_CONTENT,0.61
BOOO 200,BGGG 300-2,SIMILAR_CONTENT,0.52
BOOO 200,BBBB 100,SIMILAR_CONTENT,0.54
BOOO 200,BPPP 400,SIMILAR_CONTENT,0.41
BOOO 200,BZZZ 400,SIMILAR_CONTENT,0.4
BOOO 200,BRRR 300-8,SIMILAR_CONTENT,0.34
BOOO 200,BBBB 100-3,SIMILAR_CONTENT,0.31
BOOO 200,BUUU 300-4,SIMILAR_CONTENT,0.45
BOOO 200,BUUU 100,SIMILAR_CONTENT,0.48
BOOO 200,BSSS 100,SIMILAR_CONTENT,0.33
BOOO 200,BSSS 300,SIMILAR_CONTENT,0.47
BOOO 200,CSKK 200,SIMILAR_CONTENT,0.32
BOOO 200,CSAA 200,SIMILAR_CONTENT,0.31
BOOO 200,BQQQ 200,SIMILAR_CONTENT,0.55
BOOO 200,BEEE 200,SIMILAR_CONTENT,0.58
BUUU 300,BZZZ 400-3,SIMILAR_CONTENT,0.42
BUUU 300,BSSS 100,SIMILAR_CONTENT,0.44
BUUU 300,BFFF 400,SIMILAR_CONTENT,0.39
BUUU 300,BUUU 200,SIMILAR_CONTENT,0.47
BUUU 300,BJJJ 300,SIMILAR_CONTENT,0.51
BUUU 300,BOOO 200,SIMILAR_CONTENT,0.35
BUUU 300,BFFF 300,SIMILAR_CONTENT,0.5
BUUU 300,BXXX 200,SIMILAR_CONTENT,0.43
BUUU 300,BGGG 300,SIMILAR_CONTENT,0.54
BUUU 300,BNNN 200,SIMILAR_CONTENT,0.33
BUUU 300,BMMM 100,SIMILAR_CONTENT,0.45
BUUU 300,BEEE 100,SIMILAR_CONTENT,0.34
BUUU 300,BWWW 200-2,SIMILAR_CONTENT,0.39
BUUU 300,CSGG 300,SIMILAR_CONTENT,0.36
BUUU 300,CSRR 300-6,SIMILAR_CONTENT,0.3
BUUU 300,CSVV 300,SIMILAR_CONTENT,0.42
BUUU 300,BRRR 300,SIMILAR_CONTENT,0.58
BUUU 300,BIII 300,SIMILAR_CONTENT,0.55
BUUU 300,BQQQ 300-9,SIMILAR_CONTENT,0.4
BUUU 300,BRRR 300-8,SIMILAR_CONTENT,0.41
BUUU 300,BUUU 300-4,SIMILAR_CONTENT,0.55
BUUU 300,BKKK 300,SIMILAR_CONTENT,0.69
BRRR 300,BOOO 200,SIMILAR_CONTENT,0.75
BRRR 300,BMMM 200,SIMILAR_CONTENT,0.43
BRRR 300,BQQQ 300-9,SIMILAR_CONTENT,0.44
BRRR 300,BBBB 200-9,SIMILAR_CONTENT,0.69
BRRR 300,BFFF 100-4,SIMILAR_CONTENT,0.54
BRRR 300,BBBB 100,SIMILAR_CONTENT,0.48
BRRR 300,BUUU 300,SIMILAR_CONTENT,0.42
BRRR 300,BTTT 300,SIMILAR_CONTENT,0.54
BRRR 300,BQQQ 200,SIMILAR_CONTENT,0.48
BRRR 300,BEEE 200,SIMILAR_CONTENT,0.37
BRRR 300,BYYY 200,SIMILAR_CONTENT,0.39
BRRR 300,BRRR 300-8,SIMILAR_CONTENT,0.52
BRRR 300,BFFF 300-2,SIMILAR_CONTENT,0.58
BRRR 300,BKKK 300,SIMILAR_CONTENT,0.6
BRRR 300,BNNN 400,SIMILAR_CONTENT,0.4
BRRR 300,CSGG 300,SIMILAR_CONTENT,0.33
BRRR 300,CSRR 300-6-7,SIMILAR_CONTENT,0.33
BRRR 300,CSKK 300,SIMILAR_CONTENT,0.42
BRRR 300,BSSS 300,SIMILAR_CONTENT,0.41
BRRR 300,BGGG 300-2,SIMILAR_CONTENT,0.54
BRRR 300,BLLL 100,SIMILAR_CONTENT,0.44
BFFF 300,BUUU 200,SIMILAR_CONTENT,0.61
BFFF 300,BCCC 200,SIMILAR_CONTENT,0.21
BFFF 300,BMMM 200,SIMILAR_CONTENT,0.66
BFFF 300,BTTT 300,SIMILAR_CONTENT,0.78
BFFF 300,BEEE 100,SIMILAR_CONTENT,0.45
BFFF 300,BQQQ 300-9,SIMILAR_CONTENT,0.6
BFFF 300,BEEE 200,SIMILAR_CONTENT,0.5
BFFF 300,BBBB 100-3,SIMILAR_CONTENT,0.49
BFFF 300,BFFF 300-2,SIMILAR_CONTENT,0.5
BFFF 300,BBBB 200-9,SIMILAR_CONTENT,0.43
BFFF 300,BUUU 100,SIMILAR_CONTENT,0.36
BFFF 300,BGGG 300-1,SIMILAR_CONTENT,0.49
BFFF 300,BNNN 400,SIMILAR_CONTENT,0.43
BFFF 300,CSSS 300,SIMILAR_CONTENT,0.4
BFFF 300,CSRR 300-2,SIMILAR_CONTENT,0.47
BFFF 300,CSCC 300,SIMILAR_CONTENT,0.32
BFFF 300,BIII 300,SIMILAR_CONTENT,0.55
BFFF 300,BEEE 300,SIMILAR_CONTENT,0.51
BXXX 200,BUUU 200,SIMILAR_CONTENT,0.49
BXXX 200,BIII 200,SIMILAR_CONTENT,0.62
BXXX 200,BFFF 300,SIMILAR_CONTENT,0.55
BXXX 200,BFFF 400,SIMILAR_CONTENT,0.47
BXXX 200,BOOO 200-2,SIMILAR_CONTENT,0.51
BXXX 200,BEEE 300,SIMILAR_CONTENT,0.48
BXXX 200,BWWW 200,SIMILAR_CONTENT,0.42
BXXX 200,BZZZ 400,SIMILAR_CONTENT,0.39
BXXX 200,BUUU 300-4,SIMILAR_CONTENT,0.48
BXXX 200,BEEE 100,SIMILAR_CONTENT,0.42
BXXX 200,BZZZ 400-3,SIMILAR_CONTENT,0.39
BXXX 200,BDDD 400,SIMILAR_CONTENT,0.44
BXXX 200,BSSS 300,SIMILAR_CONTENT,0.48
BXXX 200,BNNN 400,SIMILAR_CONTENT,0.46
BXXX 200,CSKK 200-4,SIMILAR_CONTENT,0.48
BXXX 200,CSBB 200,SIMILAR_CONTENT,0.31
BXXX 200,CSYY 200,SIMILAR_CONTENT,0.44
BXXX 200,CSYY 200-1,SIMILAR_CONTENT,0.5
BXXX 200,BMMM 200,SIMILAR_CONTENT,0.51
BXXX 200,BQQQ 200,SIMILAR_CONTENT,0.54
BXXX 200,BWWW 200-2,SIMILAR_CONTENT,0.5
BIII 300,BIII 200,SIMILAR_CONTENT,0.73
BIII 300,BQQQ 300-9,SIMILAR_CONTENT,0.41
BIII 300,BWWW 200,SIMILAR_CONTENT,0.46
BIII 300,BNNN 200-7,SIMILAR_CONTENT,0.46
BIII 300,BEEE 100,SIMILAR_CONTENT,0.78
BIII 300,BSSS 300,SIMILAR_CONTENT,0.47
BIII 300,BQQQ 300,SIMILAR_CONTENT,0.48
BIII 300,BFFF 400,SIMILAR_CONTENT,0.38
BIII 300,BOOO 200,SIMILAR_CONTENT,0.32
BIII 300,BLLL 100,SIMILAR_CONTENT,0.45
BIII 300,BSSS 100,SIMILAR_CONTENT,0.31
BIII 300,BDDD 400,SIMILAR_CONTENT,0.47
BIII 300,CSSS 300,SIMILAR_CONTENT,0.42
BIII 300,CSAA 300-2,SIMILAR_CONTENT,0.32
BIII 300,CSOO 300,SIMILAR_CONTENT,0.39
BIII 300,CSOO 300-9,SIMILAR_CONTENT,0.32
BIII 300,BRRR 300-8,SIMILAR_CONTENT,0.47
BIII 300,BUUU 300-4,SIMILAR_CONTENT,0.56
BMMM 200,BRRR 300,SIMILAR_CONTENT,0.12
BMMM 200,BEEE 200,SIMILAR_CONTENT,0.58
BMMM 200,BZZZ 400,SIMILAR_CONTENT,0.68
BMMM 200,BRRR 300-8,SIMILAR_CONTENT,0.32
BMMM 200,BLLL 100,SIMILAR_CONTENT,0.59
BMMM 200,BDDD 400,SIMILAR_CONTENT,0.73
BMMM 200,BGGG 300-1,SIMILAR_CONTENT,0.19
BMMM 200,BIII 200,SIMILAR_CONTENT,0.66
BMMM 200,BGGG 300,SIMILAR_CONTENT,0.35
BMMM 200,BOOO 200-2,SIMILAR_CONTENT,0.45
BMMM 200,BYYY 200,SIMILAR_CONTENT,0.56
BMMM 200,BNNN 200-7,SIMILAR_CONTENT,0.54
BMMM 200,BHHH 100,SIMILAR_CONTENT,0.39
BMMM 200,BUUU 300-4,SIMILAR_CONTENT,0.34
BMMM 200,BWWW 200-2,SIMILAR_CONTENT,0.5
BMMM 200,BUUU 100,SIMILAR_CONTENT,0.5
BMMM 200,BKKK 300,SIMILAR_CONTENT,0.4
BMMM 200,CSHH 200,SIMILAR_CONTENT,0.37
BMMM 200,CSKK 200-4,SIMILAR_CONTENT,0.41
BMMM 200,CSYY 200,SIMILAR_CONTENT,0.42
BMMM 200,BUUU 200,SIMILAR_CONTENT,0.53
BMMM 200,BBBB 200-9,SIMILAR_CONTENT,0.48
BMMM 200,BFFF 100-4,SIMILAR_CONTENT,0.64
BTTT 300,BUUU 200,SIMILAR_CONTENT,0.44
BTTT 300,BIII 200,SIMILAR_CONTENT,0.29
BTTT 300,BCCC 200,SIMILAR_CONTENT,0.53
BTTT 300,BOOO 200-2,SIMILAR_CONTENT,0.59
BTTT 300,BYYY 200,SIMILAR_CONTENT,0.4
BTTT 300,BRRR 300-8,SIMILAR_CONTENT,0.46
BTTT 300,BZZZ 400-3,SIMILAR_CONTENT,0.71
BTTT 300,BFFF 100-4,SIMILAR_CONTENT,0.15
BTTT 300,BGGG 300-1,SIMILAR_CONTENT,0.47
BTTT 300,BFFF 100,SIMILAR_CONTENT,0.45
BTTT 300,BFFF 400,SIMILAR_CONTENT,0.41
BTTT 300,BBBB 100,SIMILAR_CONTENT,0.52
BTTT 300,BJJJ 300,SIMILAR_CONTENT,0.5
BTTT 300,BOOO 200,SIMILAR_CONTENT,0.62
BTTT 300,BWWW 200,SIMILAR_CONTENT,0.47
BTTT 300,BMMM 100,SIMILAR_CONTENT,0.39
BTTT 300,BLLL 100,SIMILAR_CONTENT,0.44
BTTT 300,BFFF 100-4-1,SIMILAR_CONTENT,0.45
BTTT 300,CSGG 300-2,SIMILAR_CONTENT,0.48
BTTT 300,CSRR 300-6-7,SIMILAR_CONTENT,0.35
BTTT 300,CSAA 300-4,SIMILAR_CONTENT,0.46
BTTT 300,CSKK 300,SIMILAR_CONTENT,0.34
BTTT 300,CSMM 300,SIMILAR_CONTENT,0.44
BTTT 300,CSOO 300-9,SIMILAR_CONTENT,0.44
BTTT 300,BIII 300,SIMILAR_CONTENT,0.47
BTTT 300,BUUU 300-4,SIMILAR_CONTENT,0.41
BTTT 300,BQQQ 300,SIMILAR_CONTENT,0.62
BTTT 300,BGGG 300-2,SIMILAR_CONTENT,0.7
BBBB 200,BBBB 100,SIMILAR_CONTENT,0.31
BBBB 200,BRRR 300,SIMILAR_CONTENT,0.29
BBBB 200,BPPP 400,SIMILAR_CONTENT,0.16
BBBB 200,BEEE 300,SIMILAR_CONTENT,0.62
BBBB 200,BMMM 100,SIMILAR_CONTENT,0.29
BBBB 200,BHHH 100,SIMILAR_CONTENT,0.32
BBBB 200,BZZZ 400-3,SIMILAR_CONTENT,0.63
BBBB 200,BSSS 100,SIMILAR_CONTENT,0.41
BBBB 200,BSSS 300,SIMILAR_CONTENT,0.32
BBBB 200,BFFF 100,SIMILAR_CONTENT,0.49
BBBB 200,BJJJ 300,SIMILAR_CONTENT,0.35
BBBB 200,BIII 300,SIMILAR_CONTENT,0.43
BBBB 200,BTTT 300,SIMILAR_CONTENT,0.39
BBBB 200,BRRR 300-8,SIMILAR_CONTENT,0.44
BBBB 200,BBBB 100-3,SIMILAR_CONTENT,0.36
BBBB 200,BEEE 100,SIMILAR_CONTENT,0.44
BBBB 200,BFFF 300-2,SIMILAR_CONTENT,0.35
BBBB 200,BKKK 300,SIMILAR_CONTENT,0.4
BBBB 200,BGGG 300-1,SIMILAR_CONTENT,0.48
BBBB 200,CSKK 200,SIMILAR_CONTENT,0.43
BBBB 200,CSVV 200,SIMILAR_CONTENT,0.41
BBBB 200,BXXX 200,SIMILAR_CONTENT,0.41
BBBB 200,BNNN 200,SIMILAR_CONTENT,0.57
BBBB 200,BOOO 200-2,SIMILAR_CONTENT,0.48
BBBB 200,BMMM 200,SIMILAR_CONTENT,0.72
BQQQ 200,BFFF 100,SIMILAR_CONTENT,0.25
BQQQ 200,BPPP 400,SIMILAR_CONTENT,0.46
BQQQ 200,BQQQ 300-9,SIMILAR_CONTENT,0.65
BQQQ 200,BWWW 200,SIMILAR_CONTENT,0.18
BQQQ 200,BEEE 200,SIMILAR_CONTENT,0.78
BQQQ 200,BHHH 100,SIMILAR_CONTENT,0.38
BQQQ 200,BBBB 200-9,SIMILAR_CONTENT,0.28
BQQQ 200,BDDD 400,SIMILAR_CONTENT,0.48
BQQQ 200,BRRR 300,SIMILAR_CONTENT,0.4
BQQQ 200,BTTT 300,SIMILAR_CONTENT,0.38
BQQQ 200,BBBB 200,SIMILAR_CONTENT,0.59
BQQQ 200,BNNN 200,SIMILAR_CONTENT,0.42
BQQQ 200,BEEE 300,SIMILAR_CONTENT,0.58
BQQQ 200,BYYY 200,SIMILAR_CONTENT,0.52
BQQQ 200,BBBB 100-3,SIMILAR_CONTENT,0.45
BQQQ 200,BSSS 100,SIMILAR_CONTENT,0.34
BQQQ 200,BFFF 100-4,SIMILAR_CONTENT,0.49
BQQQ 200,BSSS 300,SIMILAR_CONTENT,0.39
BQQQ 200,BFFF 100-4-1,SIMILAR_CONTENT,0.46
BQQQ 200,CSUU 200,SIMILAR_CONTENT,0.45
BQQQ 200,CSEE 200,SIMILAR_CONTENT,0.38
BQQQ 200,BNNN 200-7,SIMILAR_CONTENT,0.55
BQQQ 200,BMMM 200,SIMILAR_CONTENT,0.67
BPPP 400,BJJJ 300,SIMILAR_CONTENT,0.1
BPPP 400,BCCC 200,SIMILAR_CONTENT,0.43
BPPP 400,BQQQ 300-9,SIMILAR_CONTENT,0.65
BPPP 400,BZZZ 400,SIMILAR_CONTENT,0.21
BPPP 400,BLLL 100,SIMILAR_CONTENT,0.33
BPPP 400,BFFF 100-4-1,SIMILAR_CONTENT,0.39
BPPP 400,BUUU 200,SIMILAR_CONTENT,0.46
BPPP 400,BBBB 100,SIMILAR_CONTENT,0.49
BPPP 400,BIII 200,SIMILAR_CONTENT,0.35
BPPP 400,BOOO 200,SIMILAR_CONTENT,0.43
BPPP 400,BWWW 200,SIMILAR_CONTENT,0.44
BPPP 400,BNNN 200-7,SIMILAR_CONTENT,0.52
BPPP 400,BEEE 100,SIMILAR_CONTENT,0.39
BPPP 400,BZZZ 400-3,SIMILAR_CONTENT,0.52
BPPP 400,BSSS 100,SIMILAR_CONTENT,0.41
BPPP 400,BDDD 400,SIMILAR_CONTENT,0.53
BPPP 400,BKKK 300,SIMILAR_CONTENT,0.44
BPPP 400,BNNN 400,SIMILAR_CONTENT,0.45
BPPP 400,CSUU 400,SIMILAR_CONTENT,0.34
BGGG 300,BBBB 200,SIMILAR_CONTENT,0.64
BGGG 300,BGGG 300-2,SIMILAR_CONTENT,0.39
BGGG 300,BFFF 400,SIMILAR_CONTENT,0.47
BGGG 300,BCCC 200,SIMILAR_CONTENT,0.34
BGGG 300,BIII 300,SIMILAR_CONTENT,0.58
BGGG 300,BTTT 300,SIMILAR_CONTENT,0.44
BGGG 300,BQQQ 300-9,SIMILAR_CONTENT,0.5
BGGG 300,BNNN 200,SIMILAR_CONTENT,0.49
BGGG 300,BOOO 200-2,SIMILAR_CONTENT,0.33
BGGG 300,BYYY 200,SIMILAR_CONTENT,0.48
BGGG 300,BMMM 100,SIMILAR_CONTENT,0.47
BGGG 300,BSSS 100,SIMILAR_CONTENT,0.48
BGGG 300,BDDD 400,SIMILAR_CONTENT,0.49
BGGG 300,BNNN 400,SIMILAR_CONTENT,0.34
BGGG 300,CSCC 300,SIMILAR_CONTENT,0.43
BGGG 300,BJJJ 300,SIMILAR_CONTENT,0.45
BGGG 300,BFFF 300,SIMILAR_CONTENT,0.46
BGGG 300,BKKK 300,SIMILAR_CONTENT,0.49
BGGG 300,BUUU 100,SIMILAR_CONTENT,0.57
BQQQ 300-9,BJJJ 300,SIMILAR_CONTENT,0.56
BQQQ 300-9,BOOO 200,SIMILAR_CONTENT,0.3
BQQQ 300-9,BFFF 300-2,SIMILAR_CONTENT,0.36
BQQQ 300-9,BIII 200,SIMILAR_CONTENT,0.46
BQQQ 300-9,BUUU 300,SIMILAR_CONTENT,0.54
BQQQ 300-9,BTTT 300,SIMILAR_CONTENT,0.4
BQQQ 300-9,BEEE 300,SIMILAR_CONTENT,0.5
BQQQ 300-9,BWWW 200,SIMILAR_CONTENT,0.39
BQQQ 300-9,BEEE 200,SIMILAR_CONTENT,0.43
BQQQ 300-9,BZZZ 400,SIMILAR_CONTENT,0.31
BQQQ 300-9,BRRR 300-8,SIMILAR_CONTENT,0.48
BQQQ 300-9,BWWW 200-2,SIMILAR_CONTENT,0.35
BQQQ 300-9,BBBB 200-9,SIMILAR_CONTENT,0.44
BQQQ 300-9,BUUU 100,SIMILAR_CONTENT,0.35
BQQQ 300-9,CSGG 300,SIMILAR_CONTENT,0.38
BQQQ 300-9,CSGG 300-2,SIMILAR_CONTENT,0.41
BQQQ 300-9,CSCC 300,SIMILAR_CONTENT,0.34
BQQQ 300-9,CSVV 300,SIMILAR_CONTENT,0.34
